model_name,num_documents,topic_representations,topic_diversity,topic_coherence_npmi,topic_coherence_umass,seed
LDA,5000,"[['iti', 'medij', 'javen', 'političen', 'reči', 'glede', 'novinar', 'RTV', 'policija', 'del'], ['skupaj', 'roka', 'vojna', 'odličen', 'zaščiten', 'novica', 'knjiga', 'oprema', 'trgovina', 'Ivan'], ['imeti', 'človek', 'Ljubljana', 'pomoč', 'mesto', 'življenje', 'šola', 'pravica', 'podjetje', 'pomemben'], ['sodišče', 'zakon', 'občina', 'meja', 'skupina', 'predlog', 'potreben', 'ustaven', 'mnenje', 'spomniti'], ['nov', 'covid', 'ukrep', 'delo', 'koronavirus', 'okužba', 'služba', 'podatek', 'politik', 'boj'], ['maska', 'dati', 'praviti', 'pomagati', 'prositi', 'podpora', 'resnica', 'protestnik', 'laž', 'družina'], ['Janša', 'Janez', 'Evropa', 'rdeč', 'znati', 'prebrati', 'iskati', 'glaven', 'končno', 'premier'], ['povedati', 'otrok', 'ura', 'teden', 'najbolj', 'konec', 'virus', 'via', 'slo.', 'video'], ['Slovenija', 'vlada', 'država', 'čas', 'vedeti', 'predsednik', 'svet', 'delati', 'stranka', 'dobiti'], ['star', 'dom', 'večina', 'okužen', 'število', 'najti', 'hrvaški', 'glas', 'družba', 'doma'], ['slovenski', 'Slovenec', 'misliti', 'govoriti', 'komunist', 'pogledati', 'beseda', 'vojska', 'ime', 'hud'], ['problem', 'kultura', 'ostal', 'slišati', 'držati', 'kazati', 'vesel', 'zmaga', 'tokrat', 'socialen'], ['začeti', 'gledati', 'lev', 'levica', 'opozicija', 'upati', 'koalicija', 'pismo', 'aplikacija', 'zdeti'], ['videti', 'protest', 'očitno', 'smrt', 'komunističen', 'mogoč', 'levičarski', 'brati', 'tarča', 'odločiti'], ['minister', 'dr.', 'vprašanje', 'oddaja', 'današnji', 'oseba', 'čakati', 'zdravnik', 'seja', 'zdravstven']]",1.0,-0.34803552461199394,-15.222358135484134,3
BERTopic,5000,"[['imeti', 'maska', 'nov', 'človek', 'čas', 'iti', 'vlada', 'vedeti', 'predsednik', 'otrok'], ['medij', 'rtv', 'novinar', 'medijski', 'video', 'novinarka', 'iti', 'imeti', 'javen', 'predsednik'], ['slovenija', 'slovenski', 'ljubljana', 'slovenec', 'imeti', 'evropski', 'država', 'vlada', 'hrvaški', 'iti'], ['imeti', 'iti', 'človek', 'vedeti', 'čas', 'videti', 'priti', 'reči', 'gledati', 'beseda'], ['vlada', 'imeti', 'stranka', 'minister', 'država', 'sodišče', 'protest', 'iti', 'političen', 'ukrep']]",0.7,-0.1167797188263869,-7.586581462333626,3
top2vec,10000,"[array(['stevilo', 'vladavina', 'ostati', 'pogovor', 'glas', 'komisija',
       'vlada', 'policija', 'voditi', 'zadeva'], dtype='<U12'), array(['zato', 'slovenec', 'porocilo', 'reci', 'stanje', 'zanimati',
       'hvala', 'zdravnik', 'komunisticen', 'podpora'], dtype='<U12'), array(['pogledati', 'potrebovati', 'vedeti', 'ukrep', 'upati', 'dobiti',
       'volitev', 'vecina', 'vladavina', 'imeti'], dtype='<U12'), array(['rdec', 'zgoditi', 'pisati', 'danasnji', 'direktor', 'pomeniti',
       'zveza', 'protest', 'zakon', 'virus'], dtype='<U12'), array(['okuzba', 'virus', 'stevilo', 'pogledati', 'govoriti', 'vedeti',
       'objaviti', 'predsednik', 'zadeva', 'slovenija'], dtype='<U12'), array(['kriza', 'hrvaski', 'kazati', 'zasciten', 'porocilo', 'vojska',
       'koronavirus', 'druzba', 'cas', 'zdravstven'], dtype='<U12'), array(['slovenec', 'izjava', 'maska', 'delo', 'epidemija', 'zgodba',
       'postati', 'prositi', 'sistem', 'zanimati'], dtype='<U12'), array(['vladavina', 'stevilo', 'video', 'svet', 'videti', 'ime', 'cesta',
       'komisija', 'podpora', 'naprej'], dtype='<U12'), array(['predlagati', 'hud', 'zaposlen', 'lev', 'vedeti', 'clan',
       'ustaven', 'cestitka', 'skupina', 'star'], dtype='<U12'), array(['najti', 'clovek', 'spomniti', 'delo', 'drzaven', 'pot', 'dati',
       'izjava', 'slovenec', 'komunisticen'], dtype='<U12'), array(['okuzba', 'dom', 'teden', 'zdravnik', 'jasen', 'placati',
       'potreben', 'pomeniti', 'pisati', 'sistem'], dtype='<U12'), array(['denar', 'slovenija', 'ljubljana', 'ostati', 'prostor',
       'zivljenje', 'intervju', 'stevilo', 'vladavina', 'pomeniti'],
      dtype='<U12'), array(['znan', 'del', 'placevati', 'politika', 'zgodba', 'maska', 'zmaga',
       'predlagati', 'zasciten', 'podatek'], dtype='<U12'), array(['poceti', 'oddaja', 'video', 'konec', 'politika', 'ocitno',
       'ukrep', 'zivljenje', 'koronavirus', 'mesto'], dtype='<U12'), array(['seja', 'svoboda', 'protest', 'zato', 'problem', 'drzava',
       'pravkar', 'znati', 'ljubljana', 'danasnji'], dtype='<U12')]",0.7266666666666667,-0.33488573086883455,-14.794573446516646,1
NMF,10000,"[['slovenski', 'vojska', 'narod', 'politika', 'meja', 'Slovenec', 'vojak', 'kultura', 'državljan', 'levičar'], ['Janša', 'Janez', 'minister', 'premier', 'SDS', 'Šarec', 'volitev', 'intervju', 'dr.', 'zunanji'], ['stranka', 'Ljubljana', 'pomoč', 'gasilec', 'občina', 'požar', 'tehničen', 'prijava', 'covid', 'povedati'], ['človek', 'ukrep', 'življenje', 'videti', 'umreti', 'misliti', 'razumeti', 'zdravje', 'virus', 'star'], ['medij', 'maska', 'javen', 'minister', 'dobiti', 'RTV', 'novinar', 'nositi', 'dati', 'ukrep'], ['nov', 'okužba', 'koronavirus', 'mesto', 'covid', 'ukrep', 'potrditi', 'star', 'okužen', 'potrjen'], ['vedeti', 'otrok', 'dati', 'reči', 'povedati', 'zato', 'gledati', 'priti', 'govoriti', 'misliti'], ['delo', 'delati', 'ukrep', 'služba', 'otrok', 'državen', 'zato', 'glede', 'videti', 'zaposlitev'], ['vlada', 'ukrep', 'Janšev', 'lev', 'prejšnji', 'opozicija', 'podpora', 'Šarec', 'epidemija', 'šarčev'], ['Slovenija', 'RTV', 'koronavirus', 'republika', 'Slovenec', 'svet', 'covid', 'hrvaški', 'Evropa', 'samostojen'], ['imeti', 'pravica', 'težava', 'zato', 'problem', 'pojem', 'otrok', 'reči', 'povedati', 'občutek'], ['iti', 'RTV', 'Rtv', 'denar', 'reči', 'naprej', 'dati', 'priti', 'videti', 'zato'], ['čas', 'covid', 'epidemija', 'ukrep', 'koronavirus', 'kriza', 'deloven', 'skrajen', 'virus', 'težek'], ['predsednik', 'svet', 'sodišče', 'državen', 'republika', 'pogovor', 'oddaja', 'Pahor', 'ZDA', 'računski'], ['država', 'globok', 'praven', 'svet', 'evropski', 'ukrep', 'živeti', 'pravica', 'edin', 'Evropa']]",0.7333333333333333,-0.1105785807301936,-9.393073511353625,1
LDA,10000,"[['ura', 'teden', 'pravica', 'komunist', 'čakati', 'verjeti', 'naslednji', 'mnenje', 'policist', 'čestitka'], ['protest', 'hvala', 'današnji', 'levičar', 'pogledati', 'vojska', 'podpora', 'boj', 'aplikacija', 'mogoč'], ['mesto', 'sodišče', 'občina', 'levica', 'smrt', 'kultura', 'ustaven', 'laž', 'svetoven', 'hiša'], ['milijon', 'podjetje', 'vojna', 'zaščiten', 'zdeti', 'sprejeti', 'zadeva', 'končno', 'oprema', 'poročilo'], ['povedati', 'priti', 'Slovenec', 'misliti', 'praviti', 'državljan', 'ostati', 'narod', 'potreben', 'Šarec'], ['dobiti', 'novinar', 'RTV', 'slo.', 'treba', 'upati', 'problem', 'družba', 'komunističen', 'kazati'], ['nov', 'okužba', 'gledati', 'zakon', 'rdeč', 'zanimiv', 'večina', 'okužen', 'seja', 'medijski'], ['iti', 'zato', 'reči', 'narediti', 'volitev', 'via', 'lev', 'evro', 'naprej', 'živeti'], ['svet', 'stranka', 'Ljubljana', 'pomoč', 'poslanec', 'vprašanje', 'Evropa', 'skupina', 'oseba', 'prositi'], ['meja', 'oddaja', 'zdravnik', 'služba', 'direktor', 'pot', 'predstavljati', 'Maribor', 'razmera', 'račun'], ['slovenski', 'evropski', 'skupaj', 'roka', 'zgodovina', 'slišati', 'družina', 'pogovor', 'poznati', 'glaven'], ['imeti', 'vedeti', 'maska', 'delati', 'videti', 'dati', 'otrok', 'denar', 'začeti', 'razumeti'], ['dr.', 'govoriti', 'pisati', 'beseda', 'izjava', 'število', 'mlad', 'napad', 'ime', 'zgoditi'], ['državen', 'najbolj', 'konec', 'virus', 'podatek', 'potrebovati', 'zgodba', 'znati', 'knjiga', 'ženska'], ['Slovenija', 'vlada', 'človek', 'država', 'čas', 'minister', 'predsednik', 'covid', 'ukrep', 'medij']]",1.0,-0.28931795288741724,-13.373041252983942,1
BERTopic,10000,"[['imeti', 'vlada', 'država', 'človek', 'rtv', 'predsednik', 'iti', 'čas', 'nov', 'minister'], ['šport', 'tekma', 'športen', 'ekipa', 'liga', 'dirka', 'nba', 'sezona', 'nogometen', 'zmaga'], ['epidemija', 'virus', 'okužba', 'zdravstven', 'zdravnik', 'dr', 'covid', 'zdravstvo', 'okužen', 'ukrep'], ['komunist', 'komunističen', 'komunizem', 'fašist', 'fašizem', 'socialist', 'nacist', 'fašističen', 'imeti', 'nacističen'], ['slovenija', 'slovenski', 'ljubljana', 'slovenec', 'evropski', 'imeti', 'vlada', 'evropa', 'država', 'iti'], ['maska', 'nositi', 'imeti', 'zaščiten', 'nošenje', 'nenošenje', 'higiena', 'otrok', 'who', 'uporaba'], ['otrok', 'šola', 'starš', 'učitelj', 'družina', 'šolski', 'mati', 'mama', 'mlad', 'zaposlitev'], ['vozilo', 'nesreča', 'prometen', 'avto', 'voziti', 'avtomobil', 'cesta', 'električen', 'avtocesta', 'promet'], ['imeti', 'človek', 'iti', 'vedeti', 'čas', 'nov', 'reči', 'najti', 'dati', 'videti'], ['novinar', 'medij', 'medijski', 'novinarka', 'novinarski', 'rtv', 'novinarstvo', 'svoboda', 'poročati', 'javen'], ['policija', 'policist', 'sodišče', 'sodnik', 'računski', 'ustaven', 'soden', 'policijski', 'tožilstvo', 'policaj'], ['denar', 'plačati', 'plača', 'plačevati', 'račun', 'banka', 'podjetje', 'davkoplačevalec', 'plačilo', 'kredit'], ['vlada', 'volitev', 'stranka', 'protest', 'koalicija', 'političen', 'minister', 'opozicija', 'protestnik', 'poslanec']]",0.8846153846153846,-0.14076700222256264,-10.733740394558112,1
top2vec,10000,"[array(['slovenija', 'napad', 'trump', 'misliti', 'nov', 'javen', 'zato',
       'star', 'predlog', 'imeti'], dtype='<U13'), array(['medijski', 'janez', 'poslanec', 'razumeti', 'seja', 'stevilo',
       'drzati', 'sodisce', 'projekt', 'vojska'], dtype='<U13'), array(['vlada', 'oseba', 'predlog', 'javen', 'ostal', 'skupina', 'kazati',
       'imeti', 'gledati', 'konec'], dtype='<U13'), array(['slovenija', 'trump', 'naslednji', 'napad', 'rtv', 'uspeti',
       'koalicija', 'delati', 'nov', 'porocilo'], dtype='<U13'), array(['hisa', 'kultura', 'oseba', 'pomoc', 'milijon', 'beseda', 'sistem',
       'hvala', 'levicar', 'pozabiti'], dtype='<U13'), array(['pomemben', 'seja', 'zanimati', 'resnica', 'kultura', 'dati',
       'narod', 'znati', 'svetoven', 'minister'], dtype='<U13'), array(['minister', 'zakon', 'podpirati', 'evro', 'direktor', 'slika',
       'sarec', 'spleten', 'hud', 'dobiti'], dtype='<U13'), array(['delovati', 'delo', 'slovenski', 'opozicija', 'sarec',
       'zdravstven', 'dom', 'kazati', 'predlagati', 'izjava'],
      dtype='<U13'), array(['rtv', 'zdravnik', 'clovek', 'pomagati', 'virus', 'medij',
       'vecina', 'ocitno', 'pot', 'politika'], dtype='<U13'), array(['pomemben', 'slo', 'ostati', 'skupina', 'drzati', 'denar', 'glas',
       'ljubljana', 'potreben', 'drzava'], dtype='<U13'), array(['politik', 'dati', 'spomniti', 'porocilo', 'pot', 'gledati',
       'pismo', 'evro', 'iskati', 'sds'], dtype='<U13'), array(['slovenija', 'ljubljana', 'naprej', 'pozabiti', 'brati', 'trump',
       'drzavljan', 'politicen', 'napad', 'zato'], dtype='<U13'), array(['priti', 'demokracija', 'politicen', 'clan', 'pomemben', 'brati',
       'videti', 'vlada', 'tehnicen', 'teden'], dtype='<U13'), array(['beseda', 'lev', 'cas', 'slovenija', 'spomniti', 'gledati',
       'uspeti', 'desus', 'pogledati', 'stranka'], dtype='<U13'), array(['komunist', 'pravica', 'vesel', 'virus', 'janez', 'prositi',
       'koncno', 'pozivati', 'drzavljan', 'razumeti'], dtype='<U13')]",0.7266666666666667,-0.353574051320051,-15.310138700270324,2
NMF,10000,"[['država', 'globok', 'praven', 'predsednik', 'evropski', 'živeti', 'političen', 'sodišče', 'pravica', 'edin'], ['imeti', 'pravica', 'težava', 'zato', 'povedati', 'problem', 'stranka', 'otrok', 'pojem', 'reči'], ['Slovenija', 'RTV', 'republika', 'koronavirus', 'stranka', 'Slovenec', 'predsednik', 'hrvaški', 'samostojen', 'Evropa'], ['Janša', 'maska', 'Janez', 'medij', 'predsednik', 'nositi', 'zaščiten', 'stranka', 'premier', 'dati'], ['vedeti', 'povedati', 'reči', 'dati', 'zato', 'otrok', 'gledati', 'delati', 'govoriti', 'misliti'], ['iti', 'RTV', 'Rtv', 'denar', 'reči', 'dati', 'naprej', 'zato', 'povedati', 'političen'], ['minister', 'dr.', 'zunanji', 'notranji', 'Hojs', 'zadeva', 'predsednik', 'državen', 'zdravje', 'kultura'], ['vlada', 'predsednik', 'Janšev', 'lev', 'prejšnji', 'podpora', 'opozicija', 'stranka', 'Šarec', 'narediti'], ['slovenski', 'vojska', 'narod', 'medij', 'politika', 'meja', 'Slovenec', 'vojak', 'političen', 'kultura'], ['nov', 'okužba', 'koronavirus', 'mesto', 'potrditi', 'demokracija', 'številka', 'star', 'potrjen', 'direktor'], ['delo', 'pomoč', 'Ljubljana', 'delati', 'javen', 'gasilec', 'občina', 'požar', 'ura', 'tehničen'], ['ukrep', 'svet', 'dobiti', 'državen', 'zato', 'epidemija', 'seja', 'virus', 'stranka', 'evropski'], ['covid', 'okužba', 'epidemija', 'koronavirus', 'število', 'dr.', 'glede', 'virus', 'okužen', 'bolnik'], ['človek', 'življenje', 'videti', 'umreti', 'misliti', 'razumeti', 'zdravje', 'delati', 'umirati', 'živeti'], ['čas', 'epidemija', 'kriza', 'skrajen', 'deloven', 'težek', 'priti', 'zato', 'političen', 'pomagati']]",0.7266666666666667,-0.1278249811819893,-9.583104731809097,2
LDA,10000,"[['pomoč', 'občina', 'oseba', 'dom', 'prebrati', 'spomniti', 'končno', 'hiša', 'ženska', 'tehničen'], ['delo', 'verjeti', 'izjava', 'služba', 'prispevek', 'stanje', 'odločitev', 'cesta', 'Maribor', 'pasti'], ['najbolj', 'sodišče', 'govoriti', 'naprej', 'najti', 'ZDA', 'zgoditi', 'ustaven', 'slišati', 'novica'], ['dr.', 'teden', 'podpora', 'napad', 'Rtv', 'hud', 'intervju', 'odličen', 'zaposlen', 'aplikacija'], ['politika', 'slo.', 'smrt', 'komunist', 'podatek', 'znati', 'slika', 'račun', 'javno', 'organizacija'], ['medij', 'maska', 'novinar', 'konec', 'via', 'oblast', 'levičar', 'rdeč', 'naslednji', 'resnica'], ['javen', 'Ljubljana', 'RTV', 'denar', 'hvala', 'zakon', 'današnji', 'zanimiv', 'živeti', 'seja'], ['stranka', 'poslanec', 'praviti', 'lev', 'levica', 'milijon', 'evro', 'zdravnik', 'vojska', 'član'], ['vlada', 'minister', 'predsednik', 'Janša', 'priti', 'državen', 'protest', 'policija', 'Janez', 'del'], ['dati', 'ura', 'gledati', 'oddaja', 'pogledati', 'beseda', 'knjiga', 'pogovor', 'glaven', 'letos'], ['slovenski', 'treba', 'zdravstven', 'kultura', 'narod', 'zgodba', 'zdeti', 'spleten', 'delavec', 'poslušati'], ['ukrep', 'epidemija', 'narediti', 'virus', 'vprašanje', 'pravica', 'opozicija', 'skupina', 'jasen', 'družba'], ['imeti', 'iti', 'človek', 'država', 'čas', 'vedeti', 'svet', 'delati', 'političen', 'videti'], ['Slovenec', 'Evropa', 'zgodovina', 'vprašati', 'mogoč', 'začetek', 'uspeti', 'žrtev', 'prejšnji', 'početi'], ['Slovenija', 'nov', 'covid', 'koronavirus', 'mesto', 'evropski', 'okužba', 'pomemben', 'okužen', 'število']]",1.0,-0.30192663460673225,-13.810420086407714,2
BERTopic,10000,"[['imeti', 'iti', 'vlada', 'človek', 'nov', 'država', 'rtv', 'čas', 'delo', 'covid'], ['slovenija', 'slovenski', 'slovenec', 'ljubljana', 'imeti', 'hrvaški', 'država', 'nov', 'vlada', 'predsednik'], ['vlada', 'minister', 'stranka', 'volitev', 'opozicija', 'demokracija', 'predsednik', 'koalicija', 'političen', 'imeti'], ['novinar', 'medij', 'medijski', 'novinarka', 'novinarski', 'nov', 'novinarstvo', 'rtv', 'televizija', 'konferenca'], ['denar', 'plača', 'deloven', 'davčen', 'podjetje', 'proračun', 'plačati', 'banka', 'imeti', 'delo'], ['okužba', 'epidemija', 'virus', 'okužen', 'število', 'covid', 'ukrep', 'vlada', 'nov', 'potrditi'], ['otrok', 'šola', 'mama', 'daljava', 'starš', 'imeti', 'šolski', 'mati', 'učenec', 'iti'], ['zdravnik', 'zdravstven', 'zdravstvo', 'bolnišnica', 'medicinski', 'dr', 'covid', 'bolnik', 'sestra', 'pacient'], ['komunist', 'komunističen', 'socializem', 'komunizem', 'socialističen', 'fašističen', 'fašizem', 'imeti', 'fašist', 'nacizem'], ['protest', 'protestnik', 'protestirati', 'petkov', 'organizator', 'nasilen', 'vlada', 'smrt', 'demonstracija', 'video'], ['koronavirus', 'okužba', 'nov', 'korona', 'virus', 'ukrep', 'koronavirusa', 'testiranje', 'epidemija', 'boj'], ['evropski', 'nemčija', 'evropa', 'nemec', 'nemški', 'merkel', 'bruselj', 'angela', 'unija', 'švedski'], ['sodišče', 'sodnik', 'ustaven', 'računski', 'sodnica', 'pravnik', 'odvetnik', 'upraven', 'rajko', 'soditi'], ['policija', 'policist', 'policijski', 'policaj', 'ura', 'kriminalen', 'alkohol', 'kriminal', 'imeti', 'nesreča'], ['maska', 'zaščiten', 'nositi', 'nošenje', 'obvezen', 'uporaba', 'človek', 'nos', 'prostor', 'ffp']]",0.8266666666666667,-0.13766155402471242,-11.016285844479002,2
top2vec,10000,"[array(['janez', 'sola', 'pozar', 'hisa', 'nov', 'zasciten', 'edin',
       'hvala', 'imeti', 'poslanec'], dtype='<U12'), array(['vojna', 'levica', 'ostal', 'zanimiv', 'virus', 'hud', 'doma',
       'ime', 'nositi', 'pisati'], dtype='<U12'), array(['sola', 'podatek', 'nov', 'obcina', 'epidemija', 'protest',
       'pozar', 'janez', 'video', 'dobiti'], dtype='<U12'), array(['janez', 'pomemben', 'zaposlen', 'zasciten', 'poslanec', 'edin',
       'roka', 'pomagati', 'slovenski', 'sprememba'], dtype='<U12'), array(['janez', 'podjetje', 'slovenski', 'volitev', 'podatek', 'bog',
       'zacetek', 'delo', 'del', 'sola'], dtype='<U12'), array(['zahtevati', 'zda', 'zakon', 'sodisce', 'vojna', 'vrsta',
       'vprasati', 'odlocitev', 'zdravnik', 'ostal'], dtype='<U12'), array(['zanimiv', 'meja', 'znati', 'vzeti', 'zda', 'teden', 'opozicija',
       'vojna', 'najti', 'politik'], dtype='<U12'), array(['vedeti', 'karantena', 'najti', 'policist', 'skupina', 'zanimiv',
       'zdravstvo', 'kultura', 'virus', 'sistem'], dtype='<U12'), array(['oblast', 'druzina', 'ime', 'ostal', 'narediti', 'glava',
       'slovenec', 'prispevek', 'pomemben', 'vedeti'], dtype='<U12'), array(['center', 'zdravnik', 'trgovina', 'gledati', 'karantena', 'hud',
       'razumeti', 'sodnik', 'vprasati', 'cena'], dtype='<U12'), array(['protestnik', 'vrsta', 'medij', 'sodnik', 'zanimiv', 'odbor',
       'karantena', 'clan', 'vprasanje', 'knjiga'], dtype='<U12'), array(['iti', 'slisati', 'tarca', 'stevilo', 'sluzba', 'cakati',
       'zivljenje', 'dom', 'delo', 'del'], dtype='<U12'), array(['laz', 'priti', 'hrvaski', 'dejstvo', 'danasnji', 'zdravstven',
       'epidemija', 'tarca', 'jasen', 'evro'], dtype='<U12'), array(['pot', 'novica', 'ziveti', 'medijski', 'slika', 'aplikacija',
       'slovenija', 'vojska', 'jansa', 'trgovina'], dtype='<U12'), array(['javen', 'sarec', 'nov', 'zasciten', 'drzavljan', 'poslanec',
       'kultura', 'lev', 'mesto', 'glaven'], dtype='<U12')]",0.7266666666666667,-0.3865934361081926,-16.06530914678297,3
NMF,10000,"[['stranka', 'političen', 'poslanec', 'volitev', 'SDS', 'levica', 'lev', 'svet', 'član', 'Desus'], ['imeti', 'pravica', 'težava', 'povedati', 'zato', 'problem', 'otrok', 'pojem', 'reči', 'občutek'], ['vedeti', 'delati', 'povedati', 'otrok', 'dati', 'zato', 'reči', 'priti', 'gledati', 'govoriti'], ['ukrep', 'covid', 'epidemija', 'okužba', 'koronavirus', 'virus', 'dr.', 'glede', 'število', 'teden'], ['maska', 'nositi', 'zaščiten', 'otrok', 'dati', 'šola', 'nošenje', 'obvezen', 'prostor', 'zaprt'], ['človek', 'delati', 'življenje', 'videti', 'umreti', 'misliti', 'razumeti', 'zdravje', 'svet', 'živeti'], ['vlada', 'predsednik', 'Janša', 'Janšev', 'lev', 'Janez', 'prejšnji', 'podpora', 'opozicija', 'Šarec'], ['država', 'globok', 'praven', 'evropski', 'pomoč', 'svet', 'živeti', 'pravica', 'edin', 'občina'], ['nov', 'okužba', 'koronavirus', 'mesto', 'Ljubljana', 'star', 'potrditi', 'številka', 'potrjen', 'demokracija'], ['slovenski', 'vojska', 'narod', 'politika', 'meja', 'Slovenec', 'medij', 'vojak', 'levičar', 'državljan'], ['minister', 'predsednik', 'Janša', 'svet', 'Janez', 'zunanji', 'državen', 'dr.', 'sodišče', 'delo'], ['čas', 'epidemija', 'delo', 'kriza', 'deloven', 'priti', 'skrajen', 'težek', 'pomagati', 'dolgo'], ['Slovenija', 'RTV', 'republika', 'koronavirus', 'Slovenec', 'svet', 'hrvaški', 'Evropa', 'Janša', 'samostojen'], ['javen', 'medij', 'RTV', 'delati', 'denar', 'delo', 'novinar', 'reči', 'protest', 'videti'], ['iti', 'Janša', 'RTV', 'Rtv', 'priti', 'denar', 'naprej', 'dati', 'povedati', 'zato']]",0.74,-0.10827200891641073,-9.104151588956167,3
LDA,10000,"[['iti', 'medij', 'javen', 'političen', 'reči', 'glede', 'novinar', 'RTV', 'policija', 'del'], ['skupaj', 'roka', 'vojna', 'odličen', 'zaščiten', 'novica', 'knjiga', 'oprema', 'trgovina', 'Ivan'], ['imeti', 'človek', 'Ljubljana', 'pomoč', 'mesto', 'življenje', 'šola', 'pravica', 'podjetje', 'pomemben'], ['sodišče', 'zakon', 'občina', 'meja', 'skupina', 'predlog', 'potreben', 'ustaven', 'mnenje', 'spomniti'], ['nov', 'covid', 'ukrep', 'delo', 'koronavirus', 'okužba', 'služba', 'podatek', 'politik', 'boj'], ['maska', 'dati', 'praviti', 'pomagati', 'prositi', 'podpora', 'resnica', 'protestnik', 'laž', 'družina'], ['Janša', 'Janez', 'Evropa', 'rdeč', 'znati', 'prebrati', 'iskati', 'glaven', 'končno', 'premier'], ['povedati', 'otrok', 'ura', 'teden', 'najbolj', 'konec', 'virus', 'via', 'slo.', 'video'], ['Slovenija', 'vlada', 'država', 'čas', 'vedeti', 'predsednik', 'svet', 'delati', 'stranka', 'dobiti'], ['star', 'dom', 'večina', 'okužen', 'število', 'najti', 'hrvaški', 'glas', 'družba', 'doma'], ['slovenski', 'Slovenec', 'misliti', 'govoriti', 'komunist', 'pogledati', 'beseda', 'vojska', 'ime', 'hud'], ['problem', 'kultura', 'ostal', 'slišati', 'držati', 'kazati', 'vesel', 'zmaga', 'tokrat', 'socialen'], ['začeti', 'gledati', 'lev', 'levica', 'opozicija', 'upati', 'koalicija', 'pismo', 'aplikacija', 'zdeti'], ['videti', 'protest', 'očitno', 'smrt', 'komunističen', 'mogoč', 'levičarski', 'brati', 'tarča', 'odločiti'], ['minister', 'dr.', 'vprašanje', 'oddaja', 'današnji', 'oseba', 'čakati', 'zdravnik', 'seja', 'zdravstven']]",1.0,-0.2407512840130291,-12.219197562165075,3
BERTopic,10000,"[['imeti', 'nov', 'vlada', 'iti', 'država', 'predsednik', 'človek', 'čas', 'vedeti', 'janša'], ['epidemija', 'okužba', 'zdravnik', 'zdravstven', 'covid', 'dr', 'okužen', 'cepivo', 'zdravje', 'ukrep'], ['maska', 'nositi', 'imeti', 'nošenje', 'uporaba', 'trgovina', 'afera', 'človek', 'nenošenje', 'tiho'], ['otrok', 'šola', 'učitelj', 'starš', 'mlad', 'daljava', 'učenec', 'šolski', 'delo', 'zaposlitev'], ['imeti', 'človek', 'iti', 'vedeti', 'čas', 'videti', 'dati', 'priti', 'misliti', 'povedati'], ['evropski', 'evropa', 'evro', 'bruselj', 'eur', 'država', 'komisija', 'sredstvo', 'mio', 'milijon'], ['slovenija', 'slovenski', 'slovenec', 'ljubljana', 'država', 'imeti', 'predsednik', 'vlada', 'svet', 'nov'], ['novinar', 'medij', 'rtv', 'medijski', 'novinarstvo', 'novinarka', 'javen', 'novinarski', 'iti', 'televizija'], ['protest', 'protestnik', 'nasilje', 'protestirati', 'nasilen', 'jenull', 'petkov', 'protesten', 'aktivist', 'skupina'], ['komunist', 'komunističen', 'komunizem', 'demokrat', 'srebrenica', 'država', 'socialističen', 'partija', 'revolucija', 'imeti'], ['vlada', 'minister', 'političen', 'stranka', 'imeti', 'volitev', 'denar', 'opozicija', 'država', 'državen'], ['policija', 'policist', 'policijski', 'policaj', 'ura', 'imeti', 'policistka', 'država', 'inšpektor', 'postopek'], ['sodišče', 'sodnik', 'ustaven', 'sodnica', 'praven', 'sodba', 'pravnik', 'vrhoven', 'odločba', 'tožilec']]",0.8384615384615385,-0.07645269250781131,-8.84390393315527,3
top2vec,20000,"[array(['dogajati', 'rdec', 'trenutek', 'ljubljanski', 'pokazati',
       'pravkar', 'zahtevati', 'pivcev', 'zbor', 'odmev'], dtype='<U12')]",1.0,-0.4736789430623421,-19.287263971696873,1
