model_name,num_documents,topic_representations,topic_diversity,topic_coherence_npmi,topic_coherence_umass,seed
LDA,5000,"[['občina', 'ura', 'Ljubljana', 'župan', 'mesten', 'koroški', 'gasilec', 'Kranj', 'občinski', 'hrana'], ['prostor', 'projekt', 'nov', 'mesto', 'delo', 'objekt', 'okolje', 'hiša', 'stanovanje', 'imeti'], ['sezona', 'klub', 'tekma', 'slovenski', 'liga', 'prvenstvo', 'ekipa', 'nov', 'tekmovanje', 'svetoven'], ['spleten', 'sistem', 'uporaba', 'nov', 'uporabljati', 'uporabnik', 'različen', 'telefon', 'izdelek', 'aplikacija'], ['tekma', 'točka', 'minuta', 'zmaga', 'liga', 'ekipa', 'gol', 'imeti', 'doseči', 'igrati'], ['imeti', 'čas', 'človek', 'iti', 'življenje', 'zato', 'vedeti', 'otrok', 'videti', 'povedati'], ['ukrep', 'delo', 'epidemija', 'javen', 'Slovenija', 'čas', 'vlada', 'maska', 'ministrstvo', 'šola'], ['vlada', 'predsednik', 'stranka', 'Slovenija', 'minister', 'slovenski', 'političen', 'svet', 'Janša', 'državen'], ['slovenski', 'film', 'knjiga', 'Ljubljana', 'nagrada', 'dogodek', 'delo', 'nov', 'Slovenija', 'festival'], ['vozilo', 'cesta', 'avtomobil', 'voznik', 'ura', 'nesreča', 'promet', 'vožnja', 'prometen', 'kilometer'], ['policija', 'policist', 'sodišče', 'dejanje', 'policijski', 'postopek', 'preiskava', 'leten', 'kazen', 'kazniv'], ['okužba', 'nov', 'koronavirus', 'covid', 'okužen', 'bolnišnica', 'bolnik', 'število', 'zdravstven', 'bolezen'], ['dirka', 'mesto', 'kolesar', 'zmaga', 'etapa', 'temperatura', 'sekunda', 'stopinja', 'kolesarski', 'oblačen'], ['odstotek', 'evro', 'podjetje', 'milijon', 'evropski', 'Slovenija', 'država', 'družba', 'nov', 'finančen'], ['država', 'hrvaški', 'ameriški', 'ZDA', 'človek', 'nov', 'poročati', 'kitajski', 'koronavirus', 'agencija']]",0.82,0.09315062079255489,-1.8744217301151542,3
BERTopic,5000,"[['tekma', 'sezona', 'liga', 'ekipa', 'imeti', 'mesto', 'zmaga', 'klub', 'točka', 'prvak']]",1.0,0.15019374387100032,-1.319106082012774,3
top2vec,10000,"[array(['politicen', 'koalicijski', 'jansa', 'stranka', 'koalicija', 'sds',
       'poslanski', 'desus', 'poslanec', 'vlada'], dtype='<U15'), array(['imunski', 'telo', 'nauciti', 'stres', 'zivljenje', 'prijeten',
       'cisto', 'mascoba', 'custvo', 'zdrav'], dtype='<U15'), array(['aretirati', 'umor', 'aretacija', 'obtozba', 'zaporen',
       'tozilstvo', 'obsoditi', 'zapor', 'trumpov', 'tozilec'],
      dtype='<U15'), array(['prihodek', 'rast', 'bruto', 'placa', 'gospodarstvo', 'poslovanje',
       'posojilo', 'dohodek', 'banka', 'likvidnost'], dtype='<U15'), array(['tekma', 'dvoboj', 'ljubljancan', 'polcas', 'odigrati', 'olimpija',
       'poraz', 'zadetek', 'koncnica', 'liga'], dtype='<U15'), array(['prometen', 'voznik', 'nesreca', 'vozilo', 'cesta', 'kraj',
       'policist', 'vozisce', 'poskodovati', 'padavina'], dtype='<U15'), array(['mama', 'spoznati', 'pevka', 'prijatelj', 'prijateljica', 'smeh',
       'instagram', 'obozevalec', 'videti', 'poceti'], dtype='<U15'), array(['umetniski', 'pesem', 'glasba', 'gledaliski', 'umetnost', 'opus',
       'glasben', 'festival', 'gledalisce', 'ustvarjalec'], dtype='<U15'), array(['dirka', 'stopnicka', 'sestevek', 'start', 'prvenstvo', 'etapen',
       'zaostati', 'sprint', 'roglic', 'tour'], dtype='<U15'), array(['obcina', 'gradnja', 'objekt', 'obcinski', 'kanalizacija',
       'obnova', 'zgrajen', 'parkirisce', 'zemljisce', 'gradben'],
      dtype='<U15'), array(['okuzba', 'okuziti', 'koronavirus', 'covid', 'okuzen', 'smrten',
       'stevilo', 'sirjenje', 'zabeleziti', 'umreti'], dtype='<U15'), array(['zmogljiv', 'pameten', 'tehnologija', 'uporabnik', 'procesor',
       'operacijski', 'zaslon', 'platforma', 'mobilen', 'omogocati'],
      dtype='<U15'), array(['odlok', 'ukrep', 'epidemioloski', 'omejitev', 'nijz', 'sirjenje',
       'kacin', 'nimz', 'izjema', 'razkuzevanje'], dtype='<U15'), array(['bolnik', 'stanovalec', 'bris', 'zdravstven', 'okuzen',
       'oskrbovanec', 'oddelek', 'hospitaliziran', 'bolnisnica',
       'zdravnik'], dtype='<U15'), array(['nogometas', 'nogometen', 'nogomet', 'liga', 'klub', 'real',
       'barcelona', 'bayern', 'manchester', 'prvak'], dtype='<U15')]",0.98,0.1179521861701555,-3.835432912112512,1
NMF,10000,"[['tekma', 'sezona', 'liga', 'točka', 'ekipa', 'mesto', 'klub', 'zmaga', 'minuta', 'igrati'], ['zakon', 'predlog', 'dohodnina', 'sprememba', 'podatek', 'pravilnik', 'davčen', 'dohodek', 'javen', 'oseba'], ['odstotek', 'odstoten', 'lani', 'rast', 'indeks', 'točka', 'podatek', 'cena', 'nizek', 'primerjava'], ['država', 'ZDA', 'ameriški', 'Trump', 'predsednik', 'kitajski', 'evropski', 'dejati', 'meja', 'človek'], ['maska', 'oprema', 'zaščiten', 'zavod', 'policija', 'minister', 'ministrstvo', 'sodišče', 'vlada', 'postopek'], ['občina', 'ura', 'javen', 'mesten', 'občinski', 'center', 'številka', 'zaprt', 'prostor', 'občan'], ['nov', 'okužba', 'koronavirus', 'potrditi', 'okužen', 'število', 'umreti', 'covid', 'bolnišnica', 'človek'], ['človek', 'življenje', 'čas', 'svet', 'zato', 'ljubezen', 'iti', 'pomemben', 'začeti', 'odnos'], ['otrok', 'šola', 'starš', 'učenec', 'vrtec', 'družina', 'šolski', 'učitelj', 'izobraževanje', 'osnoven'], ['imeti', 'iti', 'čas', 'vedeti', 'priti', 'reči', 'zato', 'povedati', 'videti', 'delati'], ['Slovenija', 'Ljubljana', 'slovenski', 'Nbsp', 'mednaroden', 'minister', 'zveza', 'hrvaški', 'evropski', 'dogodek'], ['vlada', 'stranka', 'predsednik', 'evropski', 'Janša', 'političen', 'nov', 'poslanec', 'Slovenija', 'medij'], ['evro', 'milijon', 'podjetje', 'družba', 'sredstvo', 'milijarda', 'nov', 'projekt', 'banka', 'finančen'], ['delo', 'deloven', 'čas', 'delavec', 'zaposlen', 'podjetje', 'dom', 'delodajalec', 'plača', 'nadomestilo'], ['ukrep', 'epidemija', 'vlada', 'zdravstven', 'država', 'covid', 'Slovenija', 'okužba', 'bolnik', 'človek']]",0.84,0.11689211671013143,-1.577281642509647,1
LDA,10000,"[['nov', 'avtomobil', 'sekunda', 'vožnja', 'etapa', 'imeti', 'telefon', 'električen', 'ura', 'model'], ['voda', 'območje', 'temperatura', 'del', 'meter', 'veter', 'morje', 'požar', 'stopinja', 'gasilec'], ['država', 'ameriški', 'ZDA', 'predsednik', 'evropski', 'kitajski', 'poročati', 'agencija', 'tiskoven', 'človek'], ['evro', 'odstotek', 'podjetje', 'milijon', 'delo', 'ukrep', 'država', 'družba', 'Slovenija', 'finančen'], ['otrok', 'šola', 'družina', 'ženska', 'starš', 'mlad', 'moški', 'fotografija', 'učenec', 'šolski'], ['področje', 'spleten', 'sistem', 'razvoj', 'pomemben', 'različen', 'uporaba', 'podjetje', 'nov', 'projekt'], ['slovenski', 'Slovenija', 'hrvaški', 'Ljubljana', 'dogodek', 'nov', 'letos', 'mednaroden', 'potekati', 'zveza'], ['tekma', 'sezona', 'liga', 'ekipa', 'klub', 'zmaga', 'mesto', 'točka', 'prvenstvo', 'igralec'], ['vlada', 'stranka', 'minister', 'predsednik', 'Slovenija', 'zakon', 'predlog', 'sodišče', 'državen', 'Janša'], ['policist', 'policija', 'vozilo', 'ura', 'promet', 'nesreča', 'policijski', 'cesta', 'voznik', 'dejanje'], ['film', 'knjiga', 'nagrada', 'delo', 'zgodba', 'festival', 'kultura', 'glasba', 'svet', 'pesem'], ['hrana', 'cerkev', 'telo', 'žival', 'svet', 'vrsta', 'bog', 'vino', 'dodati', 'izdelek'], ['občina', 'Maribor', 'prostor', 'mesto', 'nov', 'mesten', 'dom', 'delo', 'center', 'župan'], ['imeti', 'čas', 'človek', 'iti', 'zato', 'vedeti', 'življenje', 'priti', 'videti', 'povedati'], ['nov', 'okužba', 'koronavirus', 'ukrep', 'covid', 'človek', 'zdravstven', 'število', 'okužen', 'epidemija']]",0.88,0.07759145709636975,-1.7463057613608404,1
BERTopic,10000,"[['oblačen', 'pretežno', 'igra', 'olimpijski', 'jasno', 'zmerno', 'delno', 'jasen', 'japonski', 'bach'], ['tekma', 'liga', 'nba', 'točka', 'miami', 'dallas', 'dončić', 'sezona', 'ekipa', 'košarkar'], ['tekma', 'sezona', 'liga', 'imeti', 'ekipa', 'klub', 'mesto', 'prvenstvo', 'zmaga', 'slovenski']]",0.8666666666666667,0.061322748611027066,-3.9875236510019163,1
top2vec,10000,"[array(['preprost', 'obcutek', 'resnicno', 'solata', 'nezen', 'telo',
       'zaslon', 'custvo', 'navada', 'vsakdanji'], dtype='<U15'), array(['soigralec', 'tekma', 'zadetek', 'kapetan', 'liga', 'gol',
       'trener', 'nogometas', 'branilec', 'polcas'], dtype='<U15'), array(['koalicija', 'politicen', 'desus', 'poslanski', 'poslanec', 'smc',
       'nsi', 'koalicijski', 'lms', 'jansa'], dtype='<U15'), array(['policist', 'voznik', 'kraj', 'nesreca', 'policijski', 'kazniv',
       'trciti', 'prometen', 'vozisce', 'zaseci'], dtype='<U15'), array(['umetniski', 'glasba', 'glasben', 'ustvarjalec', 'avtor',
       'umetnost', 'ustvarjalen', 'literaren', 'gledalisce', 'film'],
      dtype='<U15'), array(['politicen', 'demokracija', 'demokraticen', 'protest', 'demokrat',
       'protestnik', 'demokratski', 'biden', 'trump', 'republikanski'],
      dtype='<U15'), array(['obresten', 'prihodek', 'rast', 'gospodarstvo', 'dohodek',
       'povprasevanje', 'poslovanje', 'odstotek', 'financen', 'dobicek'],
      dtype='<U15'), array(['odlok', 'upostevanje', 'priporocilo', 'ukrep', 'epidemioloski',
       'navodilo', 'pouk', 'sola', 'higiena', 'daljava'], dtype='<U15'), array(['pevka', 'obozevalec', 'instagram', 'zena', 'sledilec', 'smeh',
       'zvezdnica', 'mama', 'hcerka', 'romanticen'], dtype='<U15'), array(['okuzba', 'okuziti', 'smrten', 'virus', 'koronavirus', 'okuzen',
       'stevilo', 'umreti', 'clovek', 'izbruh'], dtype='<U15'), array(['gradnja', 'objekt', 'projekt', 'zgrajen', 'izgradnja', 'gradben',
       'infrastruktura', 'kanalizacija', 'investitor', 'ureditev'],
      dtype='<U15'), array(['bolnik', 'bolnisnica', 'bolnisnicen', 'okuzen', 'hospitaliziran',
       'intenziven', 'okuzba', 'zdraviti', 'obolel', 'pacient'],
      dtype='<U15'), array(['ubit', 'vojak', 'irak', 'iran', 'sirija', 'raketa', 'sila',
       'letalo', 'vojaski', 'libija'], dtype='<U15'), array(['prvenstvo', 'turnir', 'reprezentanca', 'tekma', 'tekmovanje',
       'dvoboj', 'kvalifikacija', 'reprezentancen', 'finale', 'liga'],
      dtype='<U15'), array(['dirka', 'start', 'sestevek', 'mostven', 'stopnicka', 'zaostati',
       'etapa', 'roglic', 'preizkusnja', 'sekunda'], dtype='<U15')]",0.9666666666666667,0.12183409573996672,-3.5031090737148753,2
NMF,10000,"[['nov', 'okužba', 'koronavirus', 'potrditi', 'število', 'človek', 'okužen', 'covid', 'umreti', 'bolnik'], ['občina', 'ura', 'javen', 'mesten', 'občinski', 'center', 'številka', 'zaprt', 'občan', 'nadaljnji'], ['Nbsp', 'Ljubljana', 'minister', 'sodišče', 'predsednik', 'svetoven', 'konferenca', 'nov', 'mednaroden', 'evropski'], ['ukrep', 'epidemija', 'vlada', 'zdravstven', 'covid', 'Slovenija', 'zdravje', 'bolnik', 'javen', 'bolezen'], ['človek', 'čas', 'življenje', 'svet', 'zato', 'ljubezen', 'iti', 'začeti', 'odnos', 'vedeti'], ['vlada', 'stranka', 'predsednik', 'poslanec', 'Janša', 'volitev', 'političen', 'nov', 'minister', 'koalicija'], ['nov', 'podjetje', 'vozilo', 'mesto', 'spleten', 'sistem', 'avtomobil', 'projekt', 'uporabnik', 'tehnologija'], ['odstotek', 'evro', 'milijon', 'podjetje', 'milijarda', 'lani', 'cena', 'odstoten', 'prihodek', 'družba'], ['tekma', 'sezona', 'liga', 'točka', 'ekipa', 'mesto', 'klub', 'zmaga', 'minuta', 'igrati'], ['otrok', 'šola', 'starš', 'učenec', 'vrtec', 'družina', 'šolski', 'učitelj', 'osnoven', 'izobraževanje'], ['Slovenija', 'slovenski', 'Ljubljana', 'hrvaški', 'evropski', 'republika', 'zveza', 'mednaroden', 'država', 'Slovenec'], ['delo', 'zakon', 'deloven', 'delavec', 'plača', 'delodajalec', 'zaposlen', 'čas', 'predlog', 'nadomestilo'], ['maska', 'oprema', 'zaščiten', 'podjetje', 'zavod', 'ministrstvo', 'sodišče', 'policija', 'pogodba', 'postopek'], ['imeti', 'iti', 'vedeti', 'priti', 'reči', 'čas', 'povedati', 'zato', 'videti', 'delati'], ['država', 'evropski', 'ZDA', 'ameriški', 'predsednik', 'kitajski', 'meja', 'Trump', 'pandemija', 'članica']]",0.8266666666666667,0.11853393164577776,-1.6458162067117452,2
LDA,10000,"[['tekma', 'sezona', 'liga', 'ekipa', 'klub', 'točka', 'zmaga', 'slovenski', 'prvenstvo', 'igralec'], ['vlada', 'Slovenija', 'predsednik', 'minister', 'stranka', 'slovenski', 'zakon', 'predlog', 'državen', 'država'], ['Slovenija', 'temperatura', 'prehod', 'cesta', 'ura', 'veter', 'stopinja', 'mejen', 'pretežno', 'avtocesta'], ['slovenski', 'film', 'svet', 'knjiga', 'nov', 'nagrada', 'dogodek', 'delo', 'Slovenija', 'mlad'], ['imeti', 'čas', 'človek', 'zato', 'iti', 'življenje', 'vedeti', 'otrok', 'videti', 'priti'], ['spleten', 'sistem', 'uporaba', 'uporabnik', 'omogočati', 'uporabljati', 'aplikacija', 'podatek', 'tehnologija', 'različen'], ['ameriški', 'ZDA', 'Trump', 'volitev', 'predsednik', 'dolar', 'New', 'York', 'glas', 'Donald'], ['država', 'nov', 'hrvaški', 'evropski', 'človek', 'koronavirus', 'poročati', 'pandemija', 'kitajski', 'agencija'], ['evro', 'podjetje', 'odstotek', 'milijon', 'Slovenija', 'delo', 'družba', 'nov', 'sredstvo', 'cena'], ['občina', 'vozilo', 'prostor', 'območje', 'nov', 'avtomobil', 'mesto', 'cesta', 'voznik', 'Ljubljana'], ['dirka', 'mesto', 'imeti', 'nov', 'telefon', 'kolesar', 'model', 'pameten', 'svetoven', 'etapa'], ['ukrep', 'šola', 'otrok', 'delo', 'javen', 'čas', 'veljati', 'odlok', 'epidemija', 'Slovenija'], ['policist', 'policija', 'sodišče', 'policijski', 'dejanje', 'leten', 'preiskava', 'kazniv', 'kazen', 'protest'], ['okužba', 'nov', 'koronavirus', 'covid', 'zdravstven', 'število', 'okužen', 'bolnik', 'bolnišnica', 'bolezen'], ['voda', 'hrana', 'izdelek', 'žival', 'indeks', 'telo', 'naraven', 'vrsta', 'okolje', 'dodati']]",0.8533333333333334,0.08394903030055377,-1.7541920950310732,2
BERTopic,10000,"[['piškotek', 'spleten', 'satelit', 'tovrsten', 'vesoljski', 'vesolje', 'uporabnik', 'raketa', 'zemlja', 'nhl'], ['tekma', 'sezona', 'liga', 'ekipa', 'imeti', 'klub', 'mesto', 'svetoven', 'prvenstvo', 'slovenski'], ['temperatura', 'oblačen', 'stopinja', 'veter', 'pretežno', 'celzij', 'padavina', 'nevihta', 'pihati', 'popoldne'], ['nov', 'imeti', 'država', 'slovenija', 'čas', 'človek', 'vlada', 'delo', 'koronavirus', 'ukrep']]",0.975,0.12965229970340975,-3.045430188959306,2
top2vec,10000,"[array(['tekma', 'liga', 'trener', 'soigralec', 'igrati', 'igralec',
       'dvoboj', 'zadetek', 'branilec', 'klubski'], dtype='<U15'), array(['politicen', 'donald', 'predsednik', 'demokraticen', 'trump',
       'oblast', 'demokratski', 'demokracija', 'voditelj', 'vojna'],
      dtype='<U15'), array(['sds', 'desus', 'koalicija', 'poslanec', 'smc', 'lms',
       'koalicijski', 'poslanski', 'levica', 'stranka'], dtype='<U15'), array(['umetniski', 'glasben', 'glasba', 'ustvarjalec', 'festival',
       'umetnik', 'avtor', 'umetnost', 'glasbenik', 'gledalisce'],
      dtype='<U15'), array(['prihodek', 'rast', 'placa', 'obresten', 'gospodarstvo',
       'poslovanje', 'bruto', 'upad', 'financen', 'banka'], dtype='<U15'), array(['instagram', 'obozevalec', 'prijateljica', 'sledilec', 'zena',
       'zvezdnica', 'mama', 'sin', 'prijatelj', 'pevka'], dtype='<U15'), array(['priporocilo', 'epidemioloski', 'ucenec', 'pouk', 'nijz', 'ukrep',
       'ravnatelj', 'sola', 'navodilo', 'vrtec'], dtype='<U15'), array(['bolnik', 'okuzba', 'bolnisnicen', 'obolel', 'okuzen',
       'hospitaliziran', 'bolezen', 'pacient', 'covid', 'klinicen'],
      dtype='<U15'), array(['telo', 'obcutek', 'ljubezen', 'misel', 'solata', 'kuhati',
       'krompir', 'custvo', 'sladkor', 'paziti'], dtype='<U15'), array(['stopnicka', 'dirka', 'sestevek', 'preizkusnja', 'zaostati',
       'pokal', 'start', 'sprint', 'favorit', 'karavana'], dtype='<U15'), array(['policist', 'voznik', 'policijski', 'prometen', 'zaseci',
       'voznica', 'vozisce', 'tatvina', 'krsitelj', 'nesreca'],
      dtype='<U15'), array(['tehnologija', 'pameten', 'uporabniski', 'android', 'uporabnik',
       'zaslon', 'zmogljiv', 'platforma', 'naprava', 'omogocati'],
      dtype='<U15'), array(['okuzba', 'koronavirus', 'okuziti', 'smrten', 'izbruh', 'sirjenje',
       'zajeziti', 'virus', 'potrditi', 'zarisce'], dtype='<U15'), array(['gradnja', 'infrastruktura', 'gradben', 'projekt', 'izgradnja',
       'prenova', 'zgrajen', 'investitor', 'obnova', 'obcina'],
      dtype='<U15'), array(['padavina', 'vremenski', 'veter', 'pihati', 'oblacnost', 'vreme',
       'zapihati', 'ploha', 'celzij', 'temperatura'], dtype='<U15')]",0.9933333333333333,0.140066381396555,-2.5841546917558693,3
NMF,10000,"[['podjetje', 'maska', 'oprema', 'zaščiten', 'imeti', 'zavod', 'vozilo', 'cena', 'uporaba', 'blagoven'], ['evro', 'milijon', 'milijarda', 'sredstvo', 'družba', 'država', 'prihodek', 'proračun', 'višina', 'projekt'], ['vlada', 'država', 'stranka', 'predsednik', 'Slovenija', 'evropski', 'političen', 'Janša', 'slovenski', 'volitev'], ['imeti', 'človek', 'iti', 'čas', 'vedeti', 'priti', 'zato', 'reči', 'življenje', 'videti'], ['okužba', 'covid', 'koronavirus', 'človek', 'država', 'bolnik', 'število', 'okužen', 'potrditi', 'bolnišnica'], ['delo', 'čas', 'dom', 'deloven', 'zaposlen', 'delavec', 'delodajalec', 'plača', 'delati', 'star'], ['tekma', 'sezona', 'liga', 'točka', 'ekipa', 'mesto', 'klub', 'zmaga', 'minuta', 'igrati'], ['svet', 'slovenski', 'film', 'ljubezen', 'projekt', 'spleten', 'življenje', 'čas', 'zato', 'pomemben'], ['ukrep', 'vlada', 'epidemija', 'javen', 'koronavirus', 'človek', 'država', 'čas', 'veljati', 'širjenje'], ['odstotek', 'odstoten', 'Slovenija', 'rast', 'lani', 'država', 'indeks', 'točka', 'cena', 'nizek'], ['občina', 'ura', 'javen', 'mesten', 'občinski', 'center', 'številka', 'zaprt', 'občan', 'nadaljnji'], ['nov', 'koronavirus', 'umreti', 'pandemija', 'potrditi', 'testiranje', 'mesto', 'svet', 'kitajski', 'ura'], ['zakon', 'predlog', 'podjetje', 'javen', 'sprememba', 'plača', 'podatek', 'Slovenija', 'dohodnina', 'oseba'], ['otrok', 'šola', 'starš', 'učenec', 'vrtec', 'družina', 'šolski', 'učitelj', 'osnoven', 'izobraževanje'], ['Ljubljana', 'Slovenija', 'Nbsp', 'slovenski', 'minister', 'mednaroden', 'zveza', 'konferenca', 'evropski', 'sodišče']]",0.7866666666666666,0.11470807816983508,-1.6545826406269812,3
LDA,10000,"[['občina', 'ura', 'Ljubljana', 'župan', 'mesten', 'koroški', 'gasilec', 'Kranj', 'občinski', 'hrana'], ['prostor', 'projekt', 'nov', 'mesto', 'delo', 'objekt', 'okolje', 'hiša', 'stanovanje', 'imeti'], ['sezona', 'klub', 'tekma', 'slovenski', 'liga', 'prvenstvo', 'ekipa', 'nov', 'tekmovanje', 'svetoven'], ['spleten', 'sistem', 'uporaba', 'nov', 'uporabljati', 'uporabnik', 'različen', 'telefon', 'izdelek', 'aplikacija'], ['tekma', 'točka', 'minuta', 'zmaga', 'liga', 'ekipa', 'gol', 'imeti', 'doseči', 'igrati'], ['imeti', 'čas', 'človek', 'iti', 'življenje', 'zato', 'vedeti', 'otrok', 'videti', 'povedati'], ['ukrep', 'delo', 'epidemija', 'javen', 'Slovenija', 'čas', 'vlada', 'maska', 'ministrstvo', 'šola'], ['vlada', 'predsednik', 'stranka', 'Slovenija', 'minister', 'slovenski', 'političen', 'svet', 'Janša', 'državen'], ['slovenski', 'film', 'knjiga', 'Ljubljana', 'nagrada', 'dogodek', 'delo', 'nov', 'Slovenija', 'festival'], ['vozilo', 'cesta', 'avtomobil', 'voznik', 'ura', 'nesreča', 'promet', 'vožnja', 'prometen', 'kilometer'], ['policija', 'policist', 'sodišče', 'dejanje', 'policijski', 'postopek', 'preiskava', 'leten', 'kazen', 'kazniv'], ['okužba', 'nov', 'koronavirus', 'covid', 'okužen', 'bolnišnica', 'bolnik', 'število', 'zdravstven', 'bolezen'], ['dirka', 'mesto', 'kolesar', 'zmaga', 'etapa', 'temperatura', 'sekunda', 'stopinja', 'kolesarski', 'oblačen'], ['odstotek', 'evro', 'podjetje', 'milijon', 'evropski', 'Slovenija', 'država', 'družba', 'nov', 'finančen'], ['država', 'hrvaški', 'ameriški', 'ZDA', 'človek', 'nov', 'poročati', 'kitajski', 'koronavirus', 'agencija']]",0.82,0.0940788906188134,-1.9022139569541032,3
BERTopic,10000,"[['španija', 'španski', 'madrid', 'država', 'število', 'nov', 'liga', 'meja', 'koronavirus', 'človek'], ['tekma', 'liga', 'nba', 'točka', 'dončić', 'dallas', 'sezona', 'košarkar', 'ekipa', 'miami'], ['tekma', 'sezona', 'liga', 'klub', 'imeti', 'prvenstvo', 'ekipa', 'mesto', 'zmaga', 'slovenski']]",0.8333333333333334,0.06974558214196014,-1.8825576601358176,3
top2vec,20000,"[array(['soigralec', 'liga', 'tekma', 'zadetek', 'branilec', 'kapetan',
       'derbi', 'vratar', 'odigrati', 'polcas'], dtype='<U15'), array(['obresten', 'rast', 'poslovanje', 'prihodek', 'vlagatelj',
       'cetrtletje', 'krediten', 'dobicek', 'delniski', 'fiskalen'],
      dtype='<U15'), array(['pevka', 'ljubezen', 'prijateljica', 'romanticen', 'zaljubiti',
       'obozevalec', 'zvezdnica', 'samski', 'zaljubljen', 'ljubezenski'],
      dtype='<U15'), array(['sds', 'desus', 'smc', 'sab', 'poslanski', 'nsi', 'lms',
       'koalicijski', 'koalicija', 'poslanec'], dtype='<U15'), array(['padavina', 'nizina', 'vlazen', 'burja', 'zapihati', 'hladen',
       'pooblaciti', 'pihati', 'celzij', 'ponehati'], dtype='<U15'), array(['izobrazevalen', 'izobrazevanje', 'ucen', 'ucenje', 'ucitelj',
       'solski', 'ucenec', 'pedagoski', 'ravnatelj', 'dijak'],
      dtype='<U15'), array(['ustvarjalec', 'umetniski', 'glasben', 'opus', 'glasba',
       'priredba', 'pesem', 'gledaliski', 'gledalisce', 'reziser'],
      dtype='<U15'), array(['policist', 'osumljenec', 'kazniv', 'povzrocitev', 'osumljen',
       'tatvina', 'zaseci', 'dejanje', 'policijski', 'ovaditi'],
      dtype='<U15'), array(['demokrat', 'biden', 'demokratski', 'levicarski', 'trump',
       'republikanec', 'republikanski', 'trumpov', 'demokraticen',
       'demokracija'], dtype='<U15'), array(['gradnja', 'kanalizacija', 'obvoznica', 'parkiren',
       'kanalizacijski', 'vodovod', 'etaza', 'prenova', 'gradben',
       'cesta'], dtype='<U15'), array(['bruselj', 'borrell', 'unija', 'michel', 'libija', 'zasedanje',
       'pogajanje', 'sirija', 'josep', 'miroven'], dtype='<U15'), array(['dirka', 'stopnicka', 'sestevek', 'sprinter', 'zaostati', 'etapa',
       'roglic', 'razvrstitev', 'start', 'dirkati'], dtype='<U15'), array(['epidemioloski', 'omejitev', 'zajezitev', 'ukrep', 'veljava',
       'odlok', 'zaprtje', 'frizerski', 'okuzba', 'nosenje'], dtype='<U15'), array(['bolnik', 'hospitaliziran', 'bolnisnicen', 'bolnisnica', 'pacient',
       'zdraviti', 'obolel', 'stanovalec', 'oskrbovanec', 'bris'],
      dtype='<U15'), array(['virus', 'okuziti', 'who', 'bolezen', 'wuhan', 'smrtnost',
       'okuzba', 'pljucnica', 'johns', 'cepivo'], dtype='<U15')]",0.9933333333333333,0.1582402048464022,-2.9687598738097587,1
NMF,20000,"[['tekma', 'sezona', 'liga', 'točka', 'ekipa', 'mesto', 'klub', 'zmaga', 'minuta', 'igrati'], ['zakon', 'predlog', 'dohodnina', 'sprememba', 'podatek', 'pravilnik', 'davčen', 'dohodek', 'javen', 'oseba'], ['odstotek', 'odstoten', 'lani', 'rast', 'indeks', 'točka', 'podatek', 'cena', 'nizek', 'primerjava'], ['država', 'ZDA', 'ameriški', 'Trump', 'predsednik', 'kitajski', 'evropski', 'dejati', 'meja', 'človek'], ['maska', 'oprema', 'zaščiten', 'zavod', 'policija', 'minister', 'ministrstvo', 'sodišče', 'vlada', 'postopek'], ['občina', 'ura', 'javen', 'mesten', 'občinski', 'center', 'številka', 'zaprt', 'prostor', 'občan'], ['nov', 'okužba', 'koronavirus', 'potrditi', 'okužen', 'število', 'umreti', 'covid', 'bolnišnica', 'človek'], ['človek', 'življenje', 'čas', 'svet', 'zato', 'ljubezen', 'iti', 'pomemben', 'začeti', 'odnos'], ['otrok', 'šola', 'starš', 'učenec', 'vrtec', 'družina', 'šolski', 'učitelj', 'izobraževanje', 'osnoven'], ['imeti', 'iti', 'čas', 'vedeti', 'priti', 'reči', 'zato', 'povedati', 'videti', 'delati'], ['Slovenija', 'Ljubljana', 'slovenski', 'Nbsp', 'mednaroden', 'minister', 'zveza', 'hrvaški', 'evropski', 'dogodek'], ['vlada', 'stranka', 'predsednik', 'evropski', 'Janša', 'političen', 'nov', 'poslanec', 'Slovenija', 'medij'], ['evro', 'milijon', 'podjetje', 'družba', 'sredstvo', 'milijarda', 'nov', 'projekt', 'banka', 'finančen'], ['delo', 'deloven', 'čas', 'delavec', 'zaposlen', 'podjetje', 'dom', 'delodajalec', 'plača', 'nadomestilo'], ['ukrep', 'epidemija', 'vlada', 'zdravstven', 'država', 'covid', 'Slovenija', 'okužba', 'bolnik', 'človek']]",0.84,0.12100542260032691,-1.5861522506336472,1
