model_name,num_documents,topic_representations,topic_diversity,topic_coherence_npmi,topic_coherence_umass,seed
LDA,5000,"[['iti', 'medij', 'javen', 'političen', 'reči', 'glede', 'novinar', 'RTV', 'policija', 'del'], ['skupaj', 'roka', 'vojna', 'odličen', 'zaščiten', 'novica', 'knjiga', 'oprema', 'trgovina', 'Ivan'], ['imeti', 'človek', 'Ljubljana', 'pomoč', 'mesto', 'življenje', 'šola', 'pravica', 'podjetje', 'pomemben'], ['sodišče', 'zakon', 'občina', 'meja', 'skupina', 'predlog', 'potreben', 'ustaven', 'mnenje', 'spomniti'], ['nov', 'covid', 'ukrep', 'delo', 'koronavirus', 'okužba', 'služba', 'podatek', 'politik', 'boj'], ['maska', 'dati', 'praviti', 'pomagati', 'prositi', 'podpora', 'resnica', 'protestnik', 'laž', 'družina'], ['Janša', 'Janez', 'Evropa', 'rdeč', 'znati', 'prebrati', 'iskati', 'glaven', 'končno', 'premier'], ['povedati', 'otrok', 'ura', 'teden', 'najbolj', 'konec', 'virus', 'via', 'slo.', 'video'], ['Slovenija', 'vlada', 'država', 'čas', 'vedeti', 'predsednik', 'svet', 'delati', 'stranka', 'dobiti'], ['star', 'dom', 'večina', 'okužen', 'število', 'najti', 'hrvaški', 'glas', 'družba', 'doma'], ['slovenski', 'Slovenec', 'misliti', 'govoriti', 'komunist', 'pogledati', 'beseda', 'vojska', 'ime', 'hud'], ['problem', 'kultura', 'ostal', 'slišati', 'držati', 'kazati', 'vesel', 'zmaga', 'tokrat', 'socialen'], ['začeti', 'gledati', 'lev', 'levica', 'opozicija', 'upati', 'koalicija', 'pismo', 'aplikacija', 'zdeti'], ['videti', 'protest', 'očitno', 'smrt', 'komunističen', 'mogoč', 'levičarski', 'brati', 'tarča', 'odločiti'], ['minister', 'dr.', 'vprašanje', 'oddaja', 'današnji', 'oseba', 'čakati', 'zdravnik', 'seja', 'zdravstven']]",1.0,-0.31643383796857766,-14.557459065205386,3
BERTopic,5000,"[['maska', 'policija', 'imeti', 'požar', 'gasilec', 'policist', 'twitter', 'vozilo', 'eksplozija', 'ventilator'], ['imeti', 'vlada', 'nov', 'človek', 'iti', 'čas', 'vedeti', 'država', 'ukrep', 'predsednik']]",0.95,-0.19206684046634143,-10.422930337471314,3
top2vec,10000,"[array(['evropski', 'slovenija', 'ostati', 'cakati', 'pismo', 'zadeva',
       'verjeti', 'naslednji', 'nov', 'cas'], dtype='<U11'), array(['poznati', 'zdravje', 'mlad', 'prostor', 'stanje', 'zgodba',
       'levicar', 'mesto', 'drzavljan', 'govoriti'], dtype='<U11'), array(['cas', 'podpirati', 'ime', 'zaceti', 'upati', 'ostal', 'pomagati',
       'zdravstvo', 'trump', 'pomemben'], dtype='<U11')]",0.9666666666666667,-0.3376847170483459,-15.037334995863219,1
NMF,10000,"[['slovenski', 'vojska', 'narod', 'politika', 'meja', 'Slovenec', 'vojak', 'kultura', 'državljan', 'levičar'], ['Janša', 'Janez', 'minister', 'premier', 'SDS', 'Šarec', 'volitev', 'intervju', 'dr.', 'zunanji'], ['stranka', 'Ljubljana', 'pomoč', 'gasilec', 'občina', 'požar', 'tehničen', 'prijava', 'covid', 'povedati'], ['človek', 'ukrep', 'življenje', 'videti', 'umreti', 'misliti', 'razumeti', 'zdravje', 'virus', 'star'], ['medij', 'maska', 'javen', 'minister', 'dobiti', 'RTV', 'novinar', 'nositi', 'dati', 'ukrep'], ['nov', 'okužba', 'koronavirus', 'mesto', 'covid', 'ukrep', 'potrditi', 'star', 'okužen', 'potrjen'], ['vedeti', 'otrok', 'dati', 'reči', 'povedati', 'zato', 'gledati', 'priti', 'govoriti', 'misliti'], ['delo', 'delati', 'ukrep', 'služba', 'otrok', 'državen', 'zato', 'glede', 'videti', 'zaposlitev'], ['vlada', 'ukrep', 'Janšev', 'lev', 'prejšnji', 'opozicija', 'podpora', 'Šarec', 'epidemija', 'šarčev'], ['Slovenija', 'RTV', 'koronavirus', 'republika', 'Slovenec', 'svet', 'covid', 'hrvaški', 'Evropa', 'samostojen'], ['imeti', 'pravica', 'težava', 'zato', 'problem', 'pojem', 'otrok', 'reči', 'povedati', 'občutek'], ['iti', 'RTV', 'Rtv', 'denar', 'reči', 'naprej', 'dati', 'priti', 'videti', 'zato'], ['čas', 'covid', 'epidemija', 'ukrep', 'koronavirus', 'kriza', 'deloven', 'skrajen', 'virus', 'težek'], ['predsednik', 'svet', 'sodišče', 'državen', 'republika', 'pogovor', 'oddaja', 'Pahor', 'ZDA', 'računski'], ['država', 'globok', 'praven', 'svet', 'evropski', 'ukrep', 'živeti', 'pravica', 'edin', 'Evropa']]",0.7333333333333333,-0.1105785807301936,-9.393073511353625,1
LDA,10000,"[['ura', 'teden', 'pravica', 'komunist', 'čakati', 'verjeti', 'naslednji', 'mnenje', 'policist', 'čestitka'], ['protest', 'hvala', 'današnji', 'levičar', 'pogledati', 'vojska', 'podpora', 'boj', 'aplikacija', 'mogoč'], ['mesto', 'sodišče', 'občina', 'levica', 'smrt', 'kultura', 'ustaven', 'laž', 'svetoven', 'hiša'], ['milijon', 'podjetje', 'vojna', 'zaščiten', 'zdeti', 'sprejeti', 'zadeva', 'končno', 'oprema', 'poročilo'], ['povedati', 'priti', 'Slovenec', 'misliti', 'praviti', 'državljan', 'ostati', 'narod', 'potreben', 'Šarec'], ['dobiti', 'novinar', 'RTV', 'slo.', 'treba', 'upati', 'problem', 'družba', 'komunističen', 'kazati'], ['nov', 'okužba', 'gledati', 'zakon', 'rdeč', 'zanimiv', 'večina', 'okužen', 'seja', 'medijski'], ['iti', 'zato', 'reči', 'narediti', 'volitev', 'via', 'lev', 'evro', 'naprej', 'živeti'], ['svet', 'stranka', 'Ljubljana', 'pomoč', 'poslanec', 'vprašanje', 'Evropa', 'skupina', 'oseba', 'prositi'], ['meja', 'oddaja', 'zdravnik', 'služba', 'direktor', 'pot', 'predstavljati', 'Maribor', 'razmera', 'račun'], ['slovenski', 'evropski', 'skupaj', 'roka', 'zgodovina', 'slišati', 'družina', 'pogovor', 'poznati', 'glaven'], ['imeti', 'vedeti', 'maska', 'delati', 'videti', 'dati', 'otrok', 'denar', 'začeti', 'razumeti'], ['dr.', 'govoriti', 'pisati', 'beseda', 'izjava', 'število', 'mlad', 'napad', 'ime', 'zgoditi'], ['državen', 'najbolj', 'konec', 'virus', 'podatek', 'potrebovati', 'zgodba', 'znati', 'knjiga', 'ženska'], ['Slovenija', 'vlada', 'človek', 'država', 'čas', 'minister', 'predsednik', 'covid', 'ukrep', 'medij']]",1.0,-0.28931795288741724,-13.373041252983942,1
BERTopic,10000,"[['imeti', 'vlada', 'država', 'človek', 'rtv', 'predsednik', 'iti', 'čas', 'nov', 'minister'], ['šport', 'tekma', 'športen', 'ekipa', 'liga', 'dirka', 'nba', 'sezona', 'nogometen', 'zmaga'], ['epidemija', 'virus', 'okužba', 'zdravstven', 'zdravnik', 'dr', 'covid', 'zdravstvo', 'okužen', 'ukrep'], ['komunist', 'komunističen', 'komunizem', 'fašist', 'fašizem', 'socialist', 'nacist', 'fašističen', 'imeti', 'nacističen'], ['slovenija', 'slovenski', 'ljubljana', 'slovenec', 'evropski', 'imeti', 'vlada', 'evropa', 'država', 'iti'], ['maska', 'nositi', 'imeti', 'zaščiten', 'nošenje', 'nenošenje', 'higiena', 'otrok', 'who', 'uporaba'], ['otrok', 'šola', 'starš', 'učitelj', 'družina', 'šolski', 'mati', 'mama', 'mlad', 'zaposlitev'], ['vozilo', 'nesreča', 'prometen', 'avto', 'voziti', 'avtomobil', 'cesta', 'električen', 'avtocesta', 'promet'], ['imeti', 'človek', 'iti', 'vedeti', 'čas', 'nov', 'reči', 'najti', 'dati', 'videti'], ['novinar', 'medij', 'medijski', 'novinarka', 'novinarski', 'rtv', 'novinarstvo', 'svoboda', 'poročati', 'javen'], ['policija', 'policist', 'sodišče', 'sodnik', 'računski', 'ustaven', 'soden', 'policijski', 'tožilstvo', 'policaj'], ['denar', 'plačati', 'plača', 'plačevati', 'račun', 'banka', 'podjetje', 'davkoplačevalec', 'plačilo', 'kredit'], ['vlada', 'volitev', 'stranka', 'protest', 'koalicija', 'političen', 'minister', 'opozicija', 'protestnik', 'poslanec']]",0.8846153846153846,-0.14076700222256264,-10.733740394558112,1
top2vec,10000,"[array(['koalicija', 'evropski', 'clan', 'madzarski', 'slovenija',
       'ustaven', 'stevilo', 'zadeva', 'maska', 'druzina'], dtype='<U11'), array(['cakati', 'milijon', 'program', 'hud', 'sds', 'danasnji', 'priti',
       'prostor', 'resen', 'zgoditi'], dtype='<U11')]",1.0,-0.4050273449702815,-17.851620304447042,2
NMF,10000,"[['država', 'globok', 'praven', 'predsednik', 'evropski', 'živeti', 'političen', 'sodišče', 'pravica', 'edin'], ['imeti', 'pravica', 'težava', 'zato', 'povedati', 'problem', 'stranka', 'otrok', 'pojem', 'reči'], ['Slovenija', 'RTV', 'republika', 'koronavirus', 'stranka', 'Slovenec', 'predsednik', 'hrvaški', 'samostojen', 'Evropa'], ['Janša', 'maska', 'Janez', 'medij', 'predsednik', 'nositi', 'zaščiten', 'stranka', 'premier', 'dati'], ['vedeti', 'povedati', 'reči', 'dati', 'zato', 'otrok', 'gledati', 'delati', 'govoriti', 'misliti'], ['iti', 'RTV', 'Rtv', 'denar', 'reči', 'dati', 'naprej', 'zato', 'povedati', 'političen'], ['minister', 'dr.', 'zunanji', 'notranji', 'Hojs', 'zadeva', 'predsednik', 'državen', 'zdravje', 'kultura'], ['vlada', 'predsednik', 'Janšev', 'lev', 'prejšnji', 'podpora', 'opozicija', 'stranka', 'Šarec', 'narediti'], ['slovenski', 'vojska', 'narod', 'medij', 'politika', 'meja', 'Slovenec', 'vojak', 'političen', 'kultura'], ['nov', 'okužba', 'koronavirus', 'mesto', 'potrditi', 'demokracija', 'številka', 'star', 'potrjen', 'direktor'], ['delo', 'pomoč', 'Ljubljana', 'delati', 'javen', 'gasilec', 'občina', 'požar', 'ura', 'tehničen'], ['ukrep', 'svet', 'dobiti', 'državen', 'zato', 'epidemija', 'seja', 'virus', 'stranka', 'evropski'], ['covid', 'okužba', 'epidemija', 'koronavirus', 'število', 'dr.', 'glede', 'virus', 'okužen', 'bolnik'], ['človek', 'življenje', 'videti', 'umreti', 'misliti', 'razumeti', 'zdravje', 'delati', 'umirati', 'živeti'], ['čas', 'epidemija', 'kriza', 'skrajen', 'deloven', 'težek', 'priti', 'zato', 'političen', 'pomagati']]",0.7266666666666667,-0.11226429920635494,-9.420992687624745,2
LDA,10000,"[['pomoč', 'občina', 'oseba', 'dom', 'prebrati', 'spomniti', 'končno', 'hiša', 'ženska', 'tehničen'], ['delo', 'verjeti', 'izjava', 'služba', 'prispevek', 'stanje', 'odločitev', 'cesta', 'Maribor', 'pasti'], ['najbolj', 'sodišče', 'govoriti', 'naprej', 'najti', 'ZDA', 'zgoditi', 'ustaven', 'slišati', 'novica'], ['dr.', 'teden', 'podpora', 'napad', 'Rtv', 'hud', 'intervju', 'odličen', 'zaposlen', 'aplikacija'], ['politika', 'slo.', 'smrt', 'komunist', 'podatek', 'znati', 'slika', 'račun', 'javno', 'organizacija'], ['medij', 'maska', 'novinar', 'konec', 'via', 'oblast', 'levičar', 'rdeč', 'naslednji', 'resnica'], ['javen', 'Ljubljana', 'RTV', 'denar', 'hvala', 'zakon', 'današnji', 'zanimiv', 'živeti', 'seja'], ['stranka', 'poslanec', 'praviti', 'lev', 'levica', 'milijon', 'evro', 'zdravnik', 'vojska', 'član'], ['vlada', 'minister', 'predsednik', 'Janša', 'priti', 'državen', 'protest', 'policija', 'Janez', 'del'], ['dati', 'ura', 'gledati', 'oddaja', 'pogledati', 'beseda', 'knjiga', 'pogovor', 'glaven', 'letos'], ['slovenski', 'treba', 'zdravstven', 'kultura', 'narod', 'zgodba', 'zdeti', 'spleten', 'delavec', 'poslušati'], ['ukrep', 'epidemija', 'narediti', 'virus', 'vprašanje', 'pravica', 'opozicija', 'skupina', 'jasen', 'družba'], ['imeti', 'iti', 'človek', 'država', 'čas', 'vedeti', 'svet', 'delati', 'političen', 'videti'], ['Slovenec', 'Evropa', 'zgodovina', 'vprašati', 'mogoč', 'začetek', 'uspeti', 'žrtev', 'prejšnji', 'početi'], ['Slovenija', 'nov', 'covid', 'koronavirus', 'mesto', 'evropski', 'okužba', 'pomemben', 'okužen', 'število']]",1.0,-0.26412936266143855,-12.937198084273499,2
BERTopic,10000,"[['imeti', 'država', 'vlada', 'človek', 'iti', 'predsednik', 'rtv', 'čas', 'nov', 'minister'], ['slovenija', 'slovenski', 'ljubljana', 'slovenec', 'vlada', 'imeti', 'evropski', 'evropa', 'država', 'hrvaški'], ['epidemija', 'virus', 'okužba', 'zdravstven', 'zdravnik', 'covid', 'zdravstvo', 'dr', 'zdravje', 'okužen'], ['vlada', 'volitev', 'stranka', 'opozicija', 'političen', 'koalicija', 'predsednik', 'poslanec', 'imeti', 'politika'], ['novinar', 'medij', 'medijski', 'novinarka', 'rtv', 'novinarski', 'novinarstvo', 'svoboda', 'poročati', 'oddaja'], ['policija', 'policist', 'sodišče', 'sodnik', 'računski', 'ustaven', 'zadeva', 'tožilstvo', 'policijski', 'pravosodje'], ['otrok', 'šola', 'starš', 'učitelj', 'družina', 'zaposlitev', 'šolski', 'mama', 'mati', 'poklic'], ['komunist', 'komunističen', 'komunizem', 'fašist', 'fašizem', 'nacist', 'fašističen', 'hitler', 'nacizem', 'neonacist'], ['koronavirus', 'okužba', 'korona', 'nov', 'obolelost', 'koronavirusa', 'slovenija', 'pozitiven', 'trend', 'ukrep'], ['plačati', 'denar', 'plača', 'plačevati', 'plačilo', 'račun', 'kredit', 'podjetje', 'davkoplačevalec', 'zaposlen'], ['šport', 'tekma', 'športen', 'ekipa', 'liga', 'dirka', 'nba', 'nogometen', 'sezona', 'roglič'], ['maska', 'nositi', 'imeti', 'zaščiten', 'nošenje', 'nenošenje', 'uporaba', 'higiena', 'otrok', 'who'], ['vozilo', 'prometen', 'avto', 'voziti', 'nesreča', 'avtomobil', 'električen', 'avtocesta', 'cesta', 'vlak'], ['twitter', 'tvit', 'facebook', 'profil', 'tweet', 'twitt', 'retvitati', 'tviter', 'objaviti', 'tvitati'], ['protest', 'protestnik', 'protestirati', 'petkov', 'nasilen', 'organizator', 'ropanje', 'sporočati', 'sporočilo', 'pozno']]",0.92,-0.1503281516256741,-11.91028805770162,2
top2vec,10000,"[array(['drzava', 'okuzen', 'medijski', 'vlada', 'ostati', 'naslednji',
       'sluzba', 'komisija', 'cas', 'stevilo'], dtype='<U12'), array(['komisija', 'vlada', 'virus', 'vecina', 'ostati', 'pisati', 'iti',
       'nositi', 'glas', 'sarec'], dtype='<U12'), array(['program', 'zato', 'narod', 'izjava', 'konec', 'rtv', 'milijon',
       'danasnji', 'dobiti', 'medijski'], dtype='<U12'), array(['reci', 'evropski', 'komunisticen', 'hvala', 'roka', 'ustaven',
       'nov', 'drzaven', 'medij', 'svet'], dtype='<U12'), array(['prostor', 'program', 'novica', 'skupina', 'drzati', 'predlagati',
       'porocilo', 'poceti', 'ziveti', 'drzavljan'], dtype='<U12'), array(['vlada', 'pomemben', 'upati', 'doma', 'janez', 'svet', 'stevilo',
       'praviti', 'okuzen', 'podatek'], dtype='<U12'), array(['vedeti', 'gledati', 'cakati', 'video', 'izjava', 'zdeti', 'mesto',
       'komunist', 'pravkar', 'clovek'], dtype='<U12'), array(['misliti', 'clan', 'mnenje', 'slovenski', 'najti', 'korona',
       'koronavirus', 'zasciten', 'zahtevati', 'prostor'], dtype='<U12'), array(['iti', 'ocitno', 'vlada', 'prispevek', 'denar', 'vecina',
       'evropski', 'svet', 'podpora', 'rdec'], dtype='<U12'), array(['predlog', 'potrebovati', 'meja', 'zdravje', 'drzaven', 'trump',
       'pravica', 'predlagati', 'zanimati', 'minister'], dtype='<U12'), array(['zaposlen', 'via', 'zivljenje', 'dobiti', 'podpirati', 'del',
       'medij', 'sistem', 'ostal', 'skupaj'], dtype='<U12'), array(['zato', 'govoriti', 'pismo', 'znati', 'zanimati', 'ostati',
       'pogovor', 'vojna', 'sds', 'seja'], dtype='<U12'), array(['delati', 'ocitno', 'teden', 'novinar', 'svet', 'dom', 'sola',
       'otrok', 'resen', 'iti'], dtype='<U12'), array(['ljubljana', 'pot', 'protest', 'koalicija', 'narod', 'misliti',
       'zadeva', 'ostal', 'pomagati', 'videti'], dtype='<U12'), array(['pogledati', 'pisati', 'vladavina', 'prebrati', 'podatek',
       'prispevek', 'nov', 'vlada', 'drzava', 'sodisce'], dtype='<U12')]",0.7666666666666667,-0.31823235476487616,-14.394844809837744,3
NMF,10000,"[['stranka', 'političen', 'poslanec', 'volitev', 'SDS', 'levica', 'lev', 'svet', 'član', 'Desus'], ['imeti', 'pravica', 'težava', 'povedati', 'zato', 'problem', 'otrok', 'pojem', 'reči', 'občutek'], ['vedeti', 'delati', 'povedati', 'otrok', 'dati', 'zato', 'reči', 'priti', 'gledati', 'govoriti'], ['ukrep', 'covid', 'epidemija', 'okužba', 'koronavirus', 'virus', 'dr.', 'glede', 'število', 'teden'], ['maska', 'nositi', 'zaščiten', 'otrok', 'dati', 'šola', 'nošenje', 'obvezen', 'prostor', 'zaprt'], ['človek', 'delati', 'življenje', 'videti', 'umreti', 'misliti', 'razumeti', 'zdravje', 'svet', 'živeti'], ['vlada', 'predsednik', 'Janša', 'Janšev', 'lev', 'Janez', 'prejšnji', 'podpora', 'opozicija', 'Šarec'], ['država', 'globok', 'praven', 'evropski', 'pomoč', 'svet', 'živeti', 'pravica', 'edin', 'občina'], ['nov', 'okužba', 'koronavirus', 'mesto', 'Ljubljana', 'star', 'potrditi', 'številka', 'potrjen', 'demokracija'], ['slovenski', 'vojska', 'narod', 'politika', 'meja', 'Slovenec', 'medij', 'vojak', 'levičar', 'državljan'], ['minister', 'predsednik', 'Janša', 'svet', 'Janez', 'zunanji', 'državen', 'dr.', 'sodišče', 'delo'], ['čas', 'epidemija', 'delo', 'kriza', 'deloven', 'priti', 'skrajen', 'težek', 'pomagati', 'dolgo'], ['Slovenija', 'RTV', 'republika', 'koronavirus', 'Slovenec', 'svet', 'hrvaški', 'Evropa', 'Janša', 'samostojen'], ['javen', 'medij', 'RTV', 'delati', 'denar', 'delo', 'novinar', 'reči', 'protest', 'videti'], ['iti', 'Janša', 'RTV', 'Rtv', 'priti', 'denar', 'naprej', 'dati', 'povedati', 'zato']]",0.74,-0.0908088018176714,-8.817406170170825,3
LDA,10000,"[['iti', 'medij', 'javen', 'političen', 'reči', 'glede', 'novinar', 'RTV', 'policija', 'del'], ['skupaj', 'roka', 'vojna', 'odličen', 'zaščiten', 'novica', 'knjiga', 'oprema', 'trgovina', 'Ivan'], ['imeti', 'človek', 'Ljubljana', 'pomoč', 'mesto', 'življenje', 'šola', 'pravica', 'podjetje', 'pomemben'], ['sodišče', 'zakon', 'občina', 'meja', 'skupina', 'predlog', 'potreben', 'ustaven', 'mnenje', 'spomniti'], ['nov', 'covid', 'ukrep', 'delo', 'koronavirus', 'okužba', 'služba', 'podatek', 'politik', 'boj'], ['maska', 'dati', 'praviti', 'pomagati', 'prositi', 'podpora', 'resnica', 'protestnik', 'laž', 'družina'], ['Janša', 'Janez', 'Evropa', 'rdeč', 'znati', 'prebrati', 'iskati', 'glaven', 'končno', 'premier'], ['povedati', 'otrok', 'ura', 'teden', 'najbolj', 'konec', 'virus', 'via', 'slo.', 'video'], ['Slovenija', 'vlada', 'država', 'čas', 'vedeti', 'predsednik', 'svet', 'delati', 'stranka', 'dobiti'], ['star', 'dom', 'večina', 'okužen', 'število', 'najti', 'hrvaški', 'glas', 'družba', 'doma'], ['slovenski', 'Slovenec', 'misliti', 'govoriti', 'komunist', 'pogledati', 'beseda', 'vojska', 'ime', 'hud'], ['problem', 'kultura', 'ostal', 'slišati', 'držati', 'kazati', 'vesel', 'zmaga', 'tokrat', 'socialen'], ['začeti', 'gledati', 'lev', 'levica', 'opozicija', 'upati', 'koalicija', 'pismo', 'aplikacija', 'zdeti'], ['videti', 'protest', 'očitno', 'smrt', 'komunističen', 'mogoč', 'levičarski', 'brati', 'tarča', 'odločiti'], ['minister', 'dr.', 'vprašanje', 'oddaja', 'današnji', 'oseba', 'čakati', 'zdravnik', 'seja', 'zdravstven']]",1.0,-0.23712537838317502,-12.236198280517225,3
BERTopic,10000,"[['požar', 'gasilec', 'eksplozija', 'kolesar', 'potres', 'kitajski', 'pogasiti', 'kolesarski', 'pgd', 'kolesarjenje'], ['koronavirus', 'nov', 'okužba', 'korona', 'slovenija', 'virus', 'ukrep', 'pozitiven', 'koronavirusa', 'obolelost'], ['imeti', 'vlada', 'slovenija', 'iti', 'nov', 'človek', 'slovenski', 'čas', 'država', 'vedeti']]",0.9333333333333333,-0.16908992981668045,-11.766674603452131,3
top2vec,20000,"[array(['tuj', 'ziveti', 'kolo', 'intervju', 'rabiti', 'kul', 'stars',
       'hisa', 'francija', 'praznik'], dtype='<U13'), array(['par', 'oprema', 'leten', 'sirjenje', 'zdrav', 'razlicen', 'glava',
       'gospodarstvo', 'interpelacija', 'upostevati'], dtype='<U13'), array(['crn', 'minuta', 'nositi', 'teden', 'banka', 'prositi', 'zadeva',
       'mnenje', 'paket', 'nacionalen'], dtype='<U13')]",1.0,-0.4182059328209414,-18.621121650837924,1
NMF,20000,"[['slovenski', 'vojska', 'narod', 'politika', 'meja', 'Slovenec', 'vojak', 'kultura', 'državljan', 'levičar'], ['Janša', 'Janez', 'minister', 'premier', 'SDS', 'Šarec', 'volitev', 'intervju', 'dr.', 'zunanji'], ['stranka', 'Ljubljana', 'pomoč', 'gasilec', 'občina', 'požar', 'tehničen', 'prijava', 'covid', 'povedati'], ['človek', 'ukrep', 'življenje', 'videti', 'umreti', 'misliti', 'razumeti', 'zdravje', 'virus', 'star'], ['medij', 'maska', 'javen', 'minister', 'dobiti', 'RTV', 'novinar', 'nositi', 'dati', 'ukrep'], ['nov', 'okužba', 'koronavirus', 'mesto', 'covid', 'ukrep', 'potrditi', 'star', 'okužen', 'potrjen'], ['vedeti', 'otrok', 'dati', 'reči', 'povedati', 'zato', 'gledati', 'priti', 'govoriti', 'misliti'], ['delo', 'delati', 'ukrep', 'služba', 'otrok', 'državen', 'zato', 'glede', 'videti', 'zaposlitev'], ['vlada', 'ukrep', 'Janšev', 'lev', 'prejšnji', 'opozicija', 'podpora', 'Šarec', 'epidemija', 'šarčev'], ['Slovenija', 'RTV', 'koronavirus', 'republika', 'Slovenec', 'svet', 'covid', 'hrvaški', 'Evropa', 'samostojen'], ['imeti', 'pravica', 'težava', 'zato', 'problem', 'pojem', 'otrok', 'reči', 'povedati', 'občutek'], ['iti', 'RTV', 'Rtv', 'denar', 'reči', 'naprej', 'dati', 'priti', 'videti', 'zato'], ['čas', 'covid', 'epidemija', 'ukrep', 'koronavirus', 'kriza', 'deloven', 'skrajen', 'virus', 'težek'], ['predsednik', 'svet', 'sodišče', 'državen', 'republika', 'pogovor', 'oddaja', 'Pahor', 'ZDA', 'računski'], ['država', 'globok', 'praven', 'svet', 'evropski', 'ukrep', 'živeti', 'pravica', 'edin', 'Evropa']]",0.7333333333333333,-0.047789808461620856,-7.425851064667513,1
LDA,20000,"[['ura', 'teden', 'pravica', 'komunist', 'čakati', 'verjeti', 'naslednji', 'mnenje', 'policist', 'čestitka'], ['protest', 'hvala', 'današnji', 'levičar', 'pogledati', 'vojska', 'podpora', 'boj', 'aplikacija', 'mogoč'], ['mesto', 'sodišče', 'občina', 'levica', 'smrt', 'kultura', 'ustaven', 'laž', 'svetoven', 'hiša'], ['milijon', 'podjetje', 'vojna', 'zaščiten', 'zdeti', 'sprejeti', 'zadeva', 'končno', 'oprema', 'poročilo'], ['povedati', 'priti', 'Slovenec', 'misliti', 'praviti', 'državljan', 'ostati', 'narod', 'potreben', 'Šarec'], ['dobiti', 'novinar', 'RTV', 'slo.', 'treba', 'upati', 'problem', 'družba', 'komunističen', 'kazati'], ['nov', 'okužba', 'gledati', 'zakon', 'rdeč', 'zanimiv', 'večina', 'okužen', 'seja', 'medijski'], ['iti', 'zato', 'reči', 'narediti', 'volitev', 'via', 'lev', 'evro', 'naprej', 'živeti'], ['svet', 'stranka', 'Ljubljana', 'pomoč', 'poslanec', 'vprašanje', 'Evropa', 'skupina', 'oseba', 'prositi'], ['meja', 'oddaja', 'zdravnik', 'služba', 'direktor', 'pot', 'predstavljati', 'Maribor', 'razmera', 'račun'], ['slovenski', 'evropski', 'skupaj', 'roka', 'zgodovina', 'slišati', 'družina', 'pogovor', 'poznati', 'glaven'], ['imeti', 'vedeti', 'maska', 'delati', 'videti', 'dati', 'otrok', 'denar', 'začeti', 'razumeti'], ['dr.', 'govoriti', 'pisati', 'beseda', 'izjava', 'število', 'mlad', 'napad', 'ime', 'zgoditi'], ['državen', 'najbolj', 'konec', 'virus', 'podatek', 'potrebovati', 'zgodba', 'znati', 'knjiga', 'ženska'], ['Slovenija', 'vlada', 'človek', 'država', 'čas', 'minister', 'predsednik', 'covid', 'ukrep', 'medij']]",1.0,-0.20480688131123978,-10.710049937715107,1
BERTopic,20000,"[['imeti', 'vlada', 'država', 'iti', 'rtv', 'človek', 'nov', 'čas', 'slovenski', 'vedeti'], ['slovenija', 'slovenski', 'slovenec', 'ljubljana', 'imeti', 'vlada', 'država', 'hrvaški', 'narod', 'predsednik'], ['virus', 'okužba', 'epidemija', 'zdravstven', 'covid', 'zdravnik', 'okužen', 'dr', 'zdravstvo', 'cepivo'], ['volitev', 'stranka', 'predsednik', 'opozicija', 'koalicija', 'političen', 'vlada', 'demokracija', 'imeti', 'volilen'], ['novinar', 'medij', 'medijski', 'novinarka', 'novinarski', 'novinarstvo', 'slovenski', 'poročati', 'rtv', 'slovenija'], ['otrok', 'šola', 'starš', 'učitelj', 'mama', 'daljava', 'šolski', 'družina', 'mati', 'oče'], ['denar', 'plačati', 'banka', 'plača', 'podjetje', 'plačevati', 'trgovina', 'delavec', 'deloven', 'imeti'], ['komunist', 'komunističen', 'komunizem', 'fašist', 'fašizem', 'socializem', 'fašističen', 'nacizem', 'imeti', 'genocid'], ['protest', 'protestnik', 'kolesar', 'petkov', 'organizator', 'kolesarski', 'kolesariti', 'protestirati', 'nasilen', 'kolesarjenje'], ['vlada', 'minister', 'ministrica', 'odstop', 'notranji', 'vladen', 'čas', 'prejšnji', 'imeti', 'ministrstvo'], ['koronavirus', 'okužba', 'nov', 'korona', 'virus', 'ukrep', 'koronavirusa', 'epidemija', 'testiranje', 'slovenija'], ['policija', 'policist', 'policijski', 'policaj', 'ura', 'npu', 'imeti', 'delo', 'ovadba', 'tožilstvo'], ['tekma', 'šport', 'športen', 'prvak', 'zmaga', 'liga', 'ekipa', 'nba', 'sezona', 'olimpija'], ['maska', 'nositi', 'zaščiten', 'nošenje', 'imeti', 'obvezen', 'uporaba', 'človek', 'nos', 'ukrep'], ['evropski', 'evropa', 'nemec', 'nemški', 'bruselj', 'nemčija', 'komisija', 'vlada', 'predsednik', 'francija']]",0.8266666666666667,-0.07535177523852449,-9.24661334899067,1
top2vec,20000,"[array(['trgovina', 'ministrica', 'sistem', 'fajon', 'odmev', 'poslusati',
       'nor', 'dogajati', 'zgodovina', 'prijava'], dtype='<U13'), array(['podpora', 'ponosen', 'resen', 'kultura', 'odgovoren',
       'predstavljati', 'medicinski', 'hvala', 'testiranje', 'postaviti'],
      dtype='<U13'), array(['pomemben', 'medicinski', 'letos', 'nacin', 'protestirati',
       'odgovoren', 'prebrati', 'podpora', 'zgodovina', 'spremljati'],
      dtype='<U13')]",0.8666666666666667,-0.40225791797613725,-17.32813510380569,2
