model_name,min_topic_size,topic_representations,topic_diversity,topic_coherence_npmi,topic_coherence_umass,seed
BERTopic,50,"[['imeti', 'slovenija', 'nov', 'čas', 'država', 'človek', 'slovenski', 'vlada', 'delo', 'ukrep'], ['okužba', 'bolnik', 'nov', 'covid', 'bolnišnica', 'okužen', 'koronavirus', 'dom', 'potrditi', 'število'], ['policist', 'vozilo', 'voznik', 'nesreča', 'gasilec', 'prometen', 'policijski', 'leten', 'cesta', 'kraj'], ['film', 'filmski', 'festival', 'gledališče', 'imeti', 'meghan', 'kraljev', 'harry', 'režiser', 'princ'], ['okužba', 'nov', 'koronavirus', 'kitajski', 'država', 'človek', 'število', 'virus', 'potrditi', 'umreti'], ['trump', 'zda', 'ameriški', 'biden', 'predsednik', 'volitev', 'država', 'trumpov', 'donald', 'glas'], ['avtomobil', 'vozilo', 'električen', 'model', 'telefon', 'nov', 'pameten', 'motor', 'zaslon', 'cena'], ['občina', 'stanovanje', 'objekt', 'prostor', 'gradnja', 'cesta', 'projekt', 'evro', 'odpadek', 'voda'], ['evropski', 'članica', 'unija', 'država', 'komisija', 'bruselj', 'dogovor', 'pogajanje', 'minister', 'evropa'], ['ljubezen', 'imeti', 'življenje', 'čas', 'zato', 'odnos', 'človek', 'partner', 'čustvo', 'telo'], ['dirka', 'etapa', 'kolesar', 'roglič', 'pogačar', 'tour', 'zmaga', 'kolesarski', 'majica', 'sekunda'], ['svetoven', 'tekma', 'mesto', 'pokal', 'smučarski', 'sezona', 'slovenski', 'prevc', 'točka', 'skok'], ['nba', 'tekma', 'dončić', 'liga', 'točka', 'miami', 'dallas', 'košarkar', 'dragić', 'luka'], ['tekma', 'liga', 'klub', 'nogometen', 'tekmovanje', 'prvenstvo', 'koronavirus', 'sezona', 'zveza', 'šport'], ['stranka', 'desus', 'vlada', 'koalicija', 'poslanec', 'predsednik', 'smc', 'volitev', 'erjavec', 'poslanski']]",0.82,0.14212375253599288,-2.563860971517472,2
BERTopic,50,"[['imeti', 'nov', 'slovenija', 'čas', 'slovenski', 'država', 'človek', 'delo', 'vlada', 'ukrep'], ['okužba', 'bolnik', 'nov', 'covid', 'bolnišnica', 'okužen', 'koronavirus', 'dom', 'potrditi', 'število'], ['vozilo', 'policist', 'voznik', 'cesta', 'nesreča', 'prometen', 'ura', 'promet', 'policijski', 'leten'], ['film', 'filmski', 'meghan', 'imeti', 'kraljev', 'harry', 'festival', 'princ', 'serija', 'vloga'], ['okužba', 'koronavirus', 'nov', 'kitajski', 'država', 'človek', 'število', 'virus', 'umreti', 'covid'], ['občina', 'stanovanje', 'objekt', 'gradnja', 'prostor', 'projekt', 'evro', 'cesta', 'gradben', 'voda'], ['maska', 'ukrep', 'vlada', 'država', 'slovenija', 'meja', 'odlok', 'zaščiten', 'nov', 'okužba'], ['tekma', 'liga', 'klub', 'nogometen', 'sezona', 'prvenstvo', 'tekmovanje', 'prvak', 'nogometaš', 'barcelona'], ['dirka', 'etapa', 'kolesar', 'roglič', 'pogačar', 'tour', 'kolesarski', 'zmaga', 'majica', 'ekipa'], ['ljubezen', 'imeti', 'življenje', 'čas', 'zato', 'človek', 'odnos', 'partner', 'čustvo', 'telo'], ['piškotek', 'uporabnik', 'spleten', 'telefon', 'pameten', 'aplikacija', 'oblačen', 'naprava', 'mobilen', 'omogočati'], ['evropski', 'članica', 'država', 'komisija', 'unija', 'bruselj', 'dogovor', 'pogajanje', 'parlament', 'minister'], ['nba', 'tekma', 'dončić', 'liga', 'točka', 'miami', 'dallas', 'košarkar', 'dragić', 'luka'], ['stranka', 'desus', 'vlada', 'koalicija', 'predsednik', 'poslanec', 'smc', 'volitev', 'sds', 'poslanski'], ['trump', 'biden', 'zda', 'volitev', 'ameriški', 'trumpov', 'predsednik', 'donald', 'demokrat', 'glas']]",0.8333333333333334,0.14031083020625598,-2.5129205615615353,3
BERTopic,80,"[['nov', 'slovenija', 'imeti', 'država', 'človek', 'čas', 'vlada', 'ukrep', 'slovenski', 'delo'], ['film', 'imeti', 'slovenski', 'festival', 'glasba', 'čas', 'delo', 'razstava', 'nagrada', 'knjiga'], ['policist', 'vozilo', 'cesta', 'voznik', 'nesreča', 'prometen', 'ura', 'policijski', 'promet', 'avtocesta'], ['avtomobil', 'vozilo', 'električen', 'model', 'telefon', 'nov', 'motor', 'pameten', 'zaslon', 'cena'], ['občina', 'stanovanje', 'objekt', 'gradnja', 'prostor', 'projekt', 'cesta', 'evro', 'voda', 'odpadek'], ['trump', 'zda', 'ameriški', 'biden', 'predsednik', 'volitev', 'trumpov', 'država', 'donald', 'demokrat'], ['evropski', 'država', 'unija', 'članica', 'dogovor', 'bruselj', 'komisija', 'pogajanje', 'minister', 'predsednik'], ['ljubezen', 'imeti', 'življenje', 'čas', 'zato', 'človek', 'odnos', 'partner', 'telo', 'čustvo'], ['okužba', 'nov', 'bolnik', 'covid', 'potrditi', 'koronavirus', 'umreti', 'okužen', 'število', 'bolnišnica'], ['okužba', 'koronavirus', 'nov', 'kitajski', 'človek', 'država', 'virus', 'število', 'italija', 'ukrep'], ['nba', 'tekma', 'dončić', 'liga', 'točka', 'miami', 'dallas', 'košarkar', 'dragić', 'luka'], ['stranka', 'desus', 'vlada', 'koalicija', 'poslanec', 'predsednik', 'smc', 'volitev', 'erjavec', 'janša'], ['plača', 'delavec', 'zakon', 'delodajalec', 'delo', 'deloven', 'evro', 'ukrep', 'nadomestilo', 'zaposlen'], ['dirka', 'etapa', 'kolesar', 'roglič', 'pogačar', 'tour', 'majica', 'zmaga', 'kolesarski', 'sekunda'], ['dom', 'bolnik', 'bolnišnica', 'zdravstven', 'stanovalec', 'okužba', 'zaposlen', 'okužen', 'covid', 'zdravnik']]",0.78,0.14672220644062098,-2.3195407525841594,1
BERTopic,80,"[['nov', 'imeti', 'slovenija', 'država', 'čas', 'vlada', 'ukrep', 'človek', 'slovenski', 'delo'], ['tekma', 'minuta', 'liga', 'sezona', 'klub', 'zmaga', 'ekipa', 'igrati', 'igralec', 'točka'], ['občina', 'stanovanje', 'objekt', 'evro', 'gradnja', 'prostor', 'projekt', 'cesta', 'voda', 'gasilec'], ['okužba', 'bolnik', 'nov', 'covid', 'okužen', 'bolnišnica', 'koronavirus', 'dom', 'potrditi', 'število'], ['trump', 'zda', 'ameriški', 'biden', 'predsednik', 'država', 'volitev', 'trumpov', 'donald', 'zvezen'], ['vozilo', 'policist', 'cesta', 'voznik', 'nesreča', 'prometen', 'ura', 'promet', 'leten', 'policijski'], ['tekma', 'liga', 'olimpijski', 'klub', 'tekmovanje', 'nogometen', 'koronavirus', 'igra', 'prvenstvo', 'šport'], ['stranka', 'desus', 'vlada', 'koalicija', 'poslanec', 'predsednik', 'smc', 'volitev', 'sds', 'janša'], ['svetoven', 'tekma', 'pokal', 'mesto', 'sezona', 'smučarski', 'slovenski', 'prevc', 'točka', 'imeti'], ['ljubezen', 'življenje', 'imeti', 'čas', 'zato', 'odnos', 'človek', 'partner', 'čustvo', 'telo'], ['nba', 'tekma', 'dončić', 'liga', 'točka', 'miami', 'dallas', 'košarkar', 'dragić', 'luka'], ['okužba', 'koronavirus', 'nov', 'kitajski', 'človek', 'država', 'virus', 'italija', 'število', 'ukrep'], ['dirka', 'etapa', 'kolesar', 'roglič', 'pogačar', 'tour', 'majica', 'zmaga', 'kolesarski', 'sekunda'], ['piškotek', 'uporabnik', 'spleten', 'telefon', 'pameten', 'oblačen', 'naprava', 'omogočati', 'mobilen', 'podjetje'], ['stopinja', 'temperatura', 'veter', 'celzij', 'nevihta', 'padavina', 'pretežno', 'pihati', 'popoldne', 'dneven']]",0.8066666666666666,0.15919638181464793,-2.369028727314265,2
BERTopic,80,"[['nov', 'imeti', 'slovenija', 'država', 'človek', 'čas', 'vlada', 'slovenski', 'ukrep', 'delo'], ['odstotek', 'evro', 'plača', 'delo', 'deloven', 'zakon', 'delavec', 'ukrep', 'delodajalec', 'podjetje'], ['občina', 'stanovanje', 'projekt', 'gradnja', 'evro', 'objekt', 'prostor', 'cesta', 'gradben', 'milijon'], ['film', 'filmski', 'imeti', 'meghan', 'kraljev', 'harry', 'festival', 'serija', 'življenje', 'princ'], ['vozilo', 'policist', 'voznik', 'cesta', 'nesreča', 'prometen', 'ura', 'promet', 'policijski', 'avtocesta'], ['avtomobil', 'vozilo', 'električen', 'model', 'telefon', 'nov', 'pameten', 'motor', 'zaslon', 'cena'], ['trump', 'zda', 'ameriški', 'biden', 'predsednik', 'volitev', 'trumpov', 'donald', 'država', 'demokrat'], ['stranka', 'desus', 'vlada', 'koalicija', 'poslanec', 'predsednik', 'volitev', 'smc', 'sds', 'janša'], ['okužba', 'nov', 'bolnik', 'covid', 'potrditi', 'koronavirus', 'okužen', 'umreti', 'število', 'bolnišnica'], ['ljubezen', 'imeti', 'življenje', 'čas', 'zato', 'človek', 'odnos', 'partner', 'čustvo', 'telo'], ['koronavirus', 'okužba', 'nov', 'kitajski', 'človek', 'država', 'virus', 'italija', 'število', 'ukrep'], ['nba', 'tekma', 'dončić', 'liga', 'točka', 'miami', 'dallas', 'košarkar', 'dragić', 'luka'], ['stopinja', 'temperatura', 'veter', 'celzij', 'nevihta', 'padavina', 'pretežno', 'popoldne', 'pihati', 'dneven'], ['evropski', 'članica', 'unija', 'država', 'bruselj', 'dogovor', 'komisija', 'pogajanje', 'parlament', 'britanski'], ['dom', 'bolnik', 'zdravstven', 'bolnišnica', 'okužba', 'stanovalec', 'zaposlen', 'okužen', 'covid', 'zdravnik']]",0.8066666666666666,0.14966149200412376,-2.576066582895017,3
BERTopic,100,"[['nov', 'slovenija', 'imeti', 'država', 'človek', 'vlada', 'čas', 'ukrep', 'slovenski', 'odstotek'], ['film', 'imeti', 'slovenski', 'čas', 'festival', 'glasba', 'delo', 'nagrada', 'nov', 'razstava'], ['okužba', 'bolnik', 'nov', 'bolnišnica', 'covid', 'okužen', 'koronavirus', 'potrditi', 'dom', 'število'], ['vozilo', 'voznik', 'policist', 'cesta', 'nesreča', 'prometen', 'ura', 'promet', 'avtocesta', 'policijski'], ['občina', 'stanovanje', 'objekt', 'evro', 'gradnja', 'prostor', 'projekt', 'cesta', 'gradben', 'voda'], ['dirka', 'etapa', 'kolesar', 'roglič', 'pogačar', 'tour', 'zmaga', 'sezona', 'kolesarski', 'ekipa'], ['avtomobil', 'vozilo', 'električen', 'model', 'telefon', 'pameten', 'nov', 'zaslon', 'motor', 'naprava'], ['ljubezen', 'imeti', 'življenje', 'čas', 'zato', 'človek', 'odnos', 'partner', 'čustvo', 'telo'], ['trump', 'zda', 'biden', 'volitev', 'ameriški', 'predsednik', 'trumpov', 'donald', 'država', 'demokrat'], ['okužba', 'koronavirus', 'nov', 'kitajski', 'človek', 'država', 'italija', 'virus', 'število', 'ukrep'], ['napad', 'iranski', 'ruski', 'iran', 'ameriški', 'turčija', 'država', 'turški', 'predsednik', 'zda'], ['evropski', 'članica', 'unija', 'država', 'dogovor', 'komisija', 'bruselj', 'pogajanje', 'minister', 'parlament'], ['nba', 'tekma', 'dončić', 'liga', 'točka', 'miami', 'dallas', 'košarkar', 'dragić', 'luka'], ['stranka', 'desus', 'vlada', 'koalicija', 'poslanec', 'predsednik', 'smc', 'volitev', 'erjavec', 'janša'], ['plača', 'delavec', 'zakon', 'delodajalec', 'delo', 'deloven', 'evro', 'ukrep', 'nadomestilo', 'zaposlen']]",0.8,0.131686228260299,-2.4534801908941453,1
BERTopic,100,"[['nov', 'imeti', 'slovenija', 'država', 'človek', 'čas', 'ukrep', 'vlada', 'koronavirus', 'delo'], ['tekma', 'sezona', 'liga', 'minuta', 'ekipa', 'olimpija', 'igrati', 'zmaga', 'klub', 'igralec'], ['trump', 'zda', 'ameriški', 'biden', 'predsednik', 'država', 'volitev', 'trumpov', 'donald', 'zvezen'], ['okužba', 'bolnik', 'nov', 'okužen', 'bolnišnica', 'covid', 'koronavirus', 'potrditi', 'dom', 'število'], ['občina', 'stanovanje', 'objekt', 'evro', 'gradnja', 'projekt', 'prostor', 'cesta', 'milijon', 'podjetje'], ['dirka', 'etapa', 'kolesar', 'roglič', 'pogačar', 'tour', 'sezona', 'zmaga', 'kolesarski', 'ekipa'], ['vozilo', 'policist', 'cesta', 'voznik', 'nesreča', 'prometen', 'ura', 'promet', 'avtocesta', 'policijski'], ['evropski', 'država', 'unija', 'članica', 'dogovor', 'bruselj', 'komisija', 'minister', 'pogajanje', 'predsednik'], ['avtomobil', 'vozilo', 'električen', 'model', 'telefon', 'nov', 'pameten', 'motor', 'zaslon', 'naprava'], ['tekma', 'liga', 'klub', 'tekmovanje', 'nogometen', 'olimpijski', 'koronavirus', 'prvenstvo', 'igra', 'sezona'], ['tekma', 'prvak', 'liga', 'barcelona', 'klub', 'minuta', 'sezona', 'real', 'gol', 'nogometaš'], ['ljubezen', 'življenje', 'imeti', 'čas', 'zato', 'odnos', 'človek', 'partner', 'čustvo', 'telo'], ['stranka', 'desus', 'vlada', 'koalicija', 'poslanec', 'predsednik', 'smc', 'volitev', 'janša', 'sds'], ['svetoven', 'tekma', 'pokal', 'mesto', 'sezona', 'smučarski', 'slovenski', 'prevc', 'točka', 'skok'], ['nba', 'tekma', 'dončić', 'liga', 'točka', 'miami', 'dallas', 'košarkar', 'dragić', 'luka']]",0.7866666666666666,0.15796415766593533,-2.1889705233617227,2
BERTopic,100,"[['nov', 'imeti', 'slovenija', 'država', 'človek', 'čas', 'vlada', 'ukrep', 'slovenski', 'koronavirus'], ['tekma', 'liga', 'sezona', 'točka', 'ekipa', 'minuta', 'zmaga', 'igrati', 'igralec', 'olimpija'], ['odstotek', 'evro', 'plača', 'delo', 'deloven', 'delavec', 'zakon', 'ukrep', 'delodajalec', 'podjetje'], ['občina', 'stanovanje', 'projekt', 'gradnja', 'objekt', 'evro', 'prostor', 'cesta', 'gradben', 'voda'], ['okužba', 'bolnik', 'nov', 'bolnišnica', 'okužen', 'covid', 'koronavirus', 'dom', 'potrditi', 'število'], ['ljubezen', 'imeti', 'življenje', 'čas', 'zato', 'človek', 'telo', 'odnos', 'partner', 'iti'], ['vozilo', 'policist', 'voznik', 'cesta', 'nesreča', 'prometen', 'ura', 'promet', 'avtocesta', 'policijski'], ['dirka', 'etapa', 'kolesar', 'roglič', 'pogačar', 'tour', 'sezona', 'zmaga', 'kolesarski', 'ekipa'], ['tekma', 'liga', 'klub', 'nogometen', 'tekmovanje', 'olimpijski', 'koronavirus', 'prvenstvo', 'igra', 'šport'], ['avtomobil', 'vozilo', 'električen', 'model', 'telefon', 'nov', 'motor', 'pameten', 'zaslon', 'naprava'], ['okužba', 'koronavirus', 'nov', 'kitajski', 'država', 'človek', 'število', 'virus', 'umreti', 'italija'], ['tekma', 'liga', 'prvak', 'barcelona', 'minuta', 'sezona', 'klub', 'real', 'gol', 'nogometaš'], ['stranka', 'desus', 'vlada', 'koalicija', 'poslanec', 'predsednik', 'volitev', 'smc', 'janša', 'sds'], ['evropski', 'članica', 'država', 'unija', 'komisija', 'bruselj', 'dogovor', 'pogajanje', 'minister', 'parlament'], ['svetoven', 'tekma', 'pokal', 'mesto', 'sezona', 'smučarski', 'slovenski', 'prevc', 'točka', 'skok']]",0.78,0.15511091405060154,-2.1097210236576696,3
BERTopic,200,"[['piškotek', 'oblačen', 'spleten', 'potres', 'tovrsten', 'pretežno', 'uporabnik', 'omogočati', 'vesoljski', 'satelit'], ['tekma', 'liga', 'nba', 'točka', 'dončić', 'dallas', 'miami', 'košarkar', 'ekipa', 'dragić'], ['tekma', 'sezona', 'liga', 'klub', 'imeti', 'ekipa', 'prvenstvo', 'mesto', 'zmaga', 'dirka'], ['nov', 'imeti', 'slovenija', 'čas', 'človek', 'država', 'vlada', 'delo', 'ukrep', 'slovenski'], ['ruski', 'država', 'predsednik', 'iranski', 'ameriški', 'iran', 'napad', 'turčija', 'rusija', 'tiskoven'], ['trump', 'zda', 'ameriški', 'biden', 'predsednik', 'država', 'volitev', 'trumpov', 'donald', 'nov']]",0.85,0.0434301021062832,-3.8159300498533057,1
BERTopic,200,"[['piškotek', 'oblačen', 'spleten', 'olimpijski', 'dirka', 'tovrsten', 'igra', 'pretežno', 'uporabnik', 'nov'], ['tekma', 'liga', 'nba', 'točka', 'dončić', 'dallas', 'miami', 'košarkar', 'ekipa', 'dragić'], ['tekma', 'sezona', 'liga', 'klub', 'prvenstvo', 'imeti', 'ekipa', 'slovenski', 'mesto', 'minuta'], ['dirka', 'etapa', 'kolesar', 'roglič', 'pogačar', 'tour', 'kolesarski', 'zmaga', 'ekipa', 'majica']]",0.875,0.13430009133850318,-2.380198204619362,2
BERTopic,200,"[['piškotek', 'oblačen', 'spleten', 'tovrsten', 'pretežno', 'uporabnik', 'omogočati', 'uporabljati', 'informacija', 'namen'], ['tekma', 'sezona', 'liga', 'imeti', 'klub', 'ekipa', 'prvenstvo', 'mesto', 'zmaga', 'slovenski'], ['tekma', 'liga', 'nba', 'točka', 'dončić', 'dallas', 'miami', 'ekipa', 'košarkar', 'zmaga']]",0.8666666666666667,0.14920360870002786,-2.047147630233237,3
BERTopic,500,"[['piškotek', 'oblačen', 'spleten', 'tovrsten', 'pretežno', 'uporabnik', 'omogočati', 'uporabljati', 'informacija', 'namen'], ['tekma', 'sezona', 'liga', 'ekipa', 'imeti', 'zmaga', 'klub', 'točka', 'mesto', 'prvenstvo'], ['nov', 'imeti', 'slovenija', 'država', 'človek', 'čas', 'vlada', 'delo', 'ukrep', 'okužba']]",0.9666666666666667,0.07644388952651428,-2.030759728126568,1
BERTopic,500,"[['piškotek', 'oblačen', 'spleten', 'tovrsten', 'pretežno', 'uporabnik', 'omogočati', 'uporabljati', 'informacija', 'namen'], ['nov', 'imeti', 'slovenija', 'država', 'človek', 'čas', 'vlada', 'delo', 'ukrep', 'okužba']]",1.0,0.04072446941749566,-2.435238643989678,2
BERTopic,500,"[['piškotek', 'oblačen', 'spleten', 'tovrsten', 'pretežno', 'uporabnik', 'omogočati', 'uporabljati', 'informacija', 'namen'], ['tekma', 'liga', 'nba', 'točka', 'dončić', 'dallas', 'miami', 'ekipa', 'košarkar', 'zmaga'], ['tekma', 'sezona', 'liga', 'imeti', 'klub', 'ekipa', 'prvenstvo', 'mesto', 'zmaga', 'slovenski']]",0.8666666666666667,0.14920360870002788,-2.047147630233237,3
